node_count	max_range	mean_geo_distance	connectivity_per	connected_median_hop_count	connected_max_hop_count
40	0.0	0.4715938194469835	0.0	0	0
40	0.0	0.5576792503979967	0.0	0	0
40	0.0	0.5094993064863151	0.0	0	0
40	0.0	0.49085988401307157	0.0	0	0
40	0.0	0.5147115329966991	0.0	0	0
40	0.0	0.5667514419668105	0.0	0	0
40	0.0	0.48335468337005216	0.0	0	0
40	0.0	0.517675075599625	0.0	0	0
40	0.0	0.46332849575941515	0.0	0	0
40	0.0	0.4780579772076449	0.0	0	0
40	0.0	0.5447762825804482	0.0	0	0
40	0.0	0.5297793764176961	0.0	0	0
40	0.0	0.5595268523986809	0.0	0	0
40	0.0	0.5208764360694502	0.0	0	0
40	0.0	0.5117492310693009	0.0	0	0
40	0.0	0.5044875547540596	0.0	0	0
40	0.0	0.4954037436135785	0.0	0	0
40	0.0	0.5616917437732524	0.0	0	0
40	0.0	0.52625468544054	0.0	0	0
40	0.0	0.5026873464842473	0.0	0	0
40	0.0	0.572779268294697	0.0	0	0
40	0.0	0.5592842984719251	0.0	0	0
40	0.0	0.5428591548473164	0.0	0	0
40	0.0	0.49666104167340147	0.0	0	0
40	0.0	0.507895989200498	0.0	0	0
40	0.0	0.5712115800179695	0.0	0	0
40	0.0	0.510111152591888	0.0	0	0
40	0.0	0.4999771457735154	0.0	0	0
40	0.0	0.5068004174062462	0.0	0	0
40	0.0	0.49441942909982506	0.0	0	0
40	0.0	0.5026992394476858	0.0	0	0
40	0.0	0.5460352021938488	0.0	0	0
40	0.0	0.5634788258959325	0.0	0	0
40	0.0	0.5068670540190244	0.0	0	0
40	0.0	0.49477701971207	0.0	0	0
40	0.0	0.5395490987904132	0.0	0	0
40	0.0	0.5803317019591806	0.0	0	0
40	0.0	0.5119334678006409	0.0	0	0
40	0.0	0.545701039648178	0.0	0	0
40	0.0	0.5518899264108352	0.0	0	0
40	0.0	0.5453006494059272	0.0	0	0
40	0.0	0.5266427854511789	0.0	0	0
40	0.0	0.5187140412828425	0.0	0	0
40	0.0	0.5143686643394774	0.0	0	0
40	0.0	0.5347269932301075	0.0	0	0
40	0.0	0.570099102332231	0.0	0	0
40	0.0	0.4869030981209004	0.0	0	0
40	0.0	0.49319435908328285	0.0	0	0
40	0.0	0.5562328290969245	0.0	0	0
40	0.0	0.5589367459978688	0.0	0	0
40	0.0	0.5116518546256634	0.0	0	0
40	0.0	0.5418127861499568	0.0	0	0
40	0.0	0.5694090614822589	0.0	0	0
40	0.0	0.57483437524231	0.0	0	0
40	0.0	0.5220367910160479	0.0	0	0
40	0.0	0.4977112613667736	0.0	0	0
40	0.0	0.5185663018803208	0.0	0	0
40	0.0	0.518377853611387	0.0	0	0
40	0.0	0.5289191184664683	0.0	0	0
40	0.0	0.5325075596830585	0.0	0	0
40	0.0	0.4879209713784658	0.0	0	0
40	0.0	0.5184404710863915	0.0	0	0
40	0.0	0.5276616857361656	0.0	0	0
40	0.0	0.5368600826328642	0.0	0	0
40	0.0	0.5194965012646028	0.0	0	0
40	0.0	0.5035628154464646	0.0	0	0
40	0.0	0.5529669702489742	0.0	0	0
40	0.0	0.4822559585345793	0.0	0	0
40	0.0	0.5456586021969455	0.0	0	0
40	0.0	0.5077691156244263	0.0	0	0
40	0.0	0.5087792319207232	0.0	0	0
40	0.0	0.5398875645428152	0.0	0	0
40	0.0	0.5543342815522684	0.0	0	0
