node_count	traffic_ms	software_startup_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
50	300640	1957	255661468	1439658	0	0	0	0	72837840	414022	0	0	0	0	49	48	4.721166666666667	0.31	2.17	3.13
100	302214	2806	600624268	3383679	0	0	0	0	161596900	919716	0	0	0	0	99	42	11.932119047619047	0.7	1.68	2.74
150	302767	3546	852192290	4771330	0	0	0	0	234055660	1323635	0	0	0	0	149	86	17.730872093023258	1.18	1.64	2.52
200	303369	4849	1366047180	7503527	0	0	0	0	348069350	1934511	0	0	0	0	199	138	39.92164492753623	2.19	3.36	3.51
250	303887	5134	1706837978	9302853	0	0	0	0	449663730	2481669	0	0	0	0	249	51	24.5143137254902	2.32	3.63	3.87
300	303591	6202	1968885244	10794252	0	0	0	0	519946428	2884778	0	0	0	0	299	105	37.66882857142858	2.29	8.32	7.74
