node_count	traffic_ms	software_startup_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
50	300635	1625	81639266	410027	0	0	0	0	41396852	200000	0	0	0	0	49	49	0.4894081632653062	0.07	2.09	3.76
100	301225	2185	322339270	1125147	0	0	0	0	162052686	545553	0	0	0	0	99	99	1.008787878787879	0.04	1.07	2.86
150	301796	2752	722160754	2121375	0	0	0	0	361957618	1029333	0	0	0	0	149	149	1.8476845637583896	0.47	1.4	2.62
200	302355	3331	1277834984	3367516	0	0	0	0	640359804	1640116	0	0	0	0	199	199	2.2636331658291473	0.93	2.25	2.92
250	302951	3919	1417258248	3803282	0	0	0	0	708796444	1862706	0	0	0	0	249	249	3.8244297188755008	1.23	3.17	3.58
300	303472	4589	977278550	3253717	0	0	0	0	483329800	1571622	0	0	0	0	299	299	6.309608695652177	1.31	3.33	3.97
