node_count	traffic_ms	software_startup_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
50	300627	1606	7863640	21996	0	0	0	0	3946320	11170	0	0	0	0	49	45	0.20206666666666667	0.28	7.03	7.68
100	301201	2170	26651666	53353	0	0	0	0	13340024	26848	0	0	0	0	99	89	0.2841123595505618	0.05	2.6	5.54
150	301775	2737	57258394	96185	0	0	0	0	28644476	48266	0	0	0	0	149	86	0.35613953488372097	0.17	1.36	4.14
200	302325	3293	97517212	136366	0	0	0	0	48771586	68357	0	0	0	0	199	128	0.42971875000000004	0.12	1.28	3.39
250	302865	3862	149673690	186963	0	0	0	0	74848856	93652	0	0	0	0	249	98	0.38561224489795926	0.3	1.91	3.32
300	303497	4432	204248710	242919	0	0	0	0	102139786	121631	0	0	0	0	299	128	0.4644999999999999	0.29	2.21	3.39
