node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	34102	200	200	5.637104999999999
50	68181	200	200	4.25744
50	102281	200	200	4.435125
50	136369	200	200	4.331459999999998
50	170461	200	200	5.2008600000000005
50	204539	200	200	4.629904999999999
50	238621	200	200	4.508045
50	272710	200	200	4.392305000000001
50	306789	200	200	5.056389999999999
50	340887	200	200	4.602345000000002
50	374974	200	200	3.872409999999998
50	409051	200	200	5.522725000000001
50	443130	200	200	4.942690000000001
50	477229	200	200	4.918719999999999
50	511314	200	200	5.276510000000001
50	545404	200	200	5.044515000000001
50	579509	200	200	4.963579999999999
50	613609	200	200	5.558305000000002
50	647698	200	200	5.185059999999998
50	681779	200	200	4.784759999999997
50	715874	200	200	5.613444999999997
50	749967	200	200	5.060545000000001
50	784070	200	200	5.041944999999999
50	818145	200	200	4.907999999999999
50	852243	200	200	5.062644999999999
50	886326	200	200	5.037495000000001
50	920430	200	200	4.944395000000001
50	954531	200	200	5.487584999999998
50	988620	200	200	4.426930000000004
50	1022705	200	200	5.193605000000002
