node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	15990	200	35	2.553971428571429
50	31056	200	24	2.3494166666666665
50	46127	200	15	62.68753333333332
50	62067	200	38	2.3563947368421054
50	77142	200	7	1.9008571428571428
50	92213	200	13	2.92476923076923
50	107288	200	30	2.2647999999999993
50	122362	200	25	60.109884615384615
50	137440	200	75	30.50846666666667
50	152512	200	51	5.332372549019607
50	167587	200	32	66.476125
50	182660	200	41	51.49370731707317
50	198616	200	33	26.147617647058826
50	213685	200	21	2.009285714285715
50	228751	200	9	2.027
50	243823	200	15	2.231333333333333
50	258895	200	24	1.4445833333333333
50	273964	200	23	3.3837391304347837
50	289468	200	78	44.8934125
50	304517	200	85	2.150755813953488
50	319570	200	63	2.4349692307692306
50	334648	200	21	2.5694285714285714
50	349722	200	22	16.151363636363637
50	364792	200	23	2.62404347826087
50	379863	200	58	5.662827586206896
50	394933	200	82	34.7233734939759
50	409999	200	25	1.8046799999999996
50	425534	200	24	42.20020833333333
50	440604	200	64	3.2375625000000006
50	455676	200	27	2.6641111111111107
