node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	14253	200	192	6.091973958333334
50	29330	200	31	3.044709677419355
50	44327	200	173	5.049161849710984
50	59394	200	62	7.085177419354838
50	73475	200	199	6.171412060301509
50	88534	200	103	4.380699029126214
50	103516	200	196	5.595397959183673
50	118699	200	44	4.212772727272728
50	133771	200	33	3.722575757575758
50	148836	200	48	4.614708333333335
50	163879	200	130	3.581869230769231
50	178925	200	76	4.9854868421052645
50	193989	200	124	5.034725806451614
50	209069	200	81	3.976197530864196
50	224128	200	115	5.378599999999995
50	239201	200	85	4.023529411764707
50	254196	200	166	5.857343373493975
50	269267	200	32	3.4917187499999995
50	284337	200	47	6.155851063829787
50	299686	200	82	6.004219512195122
50	314752	200	139	5.334762589928058
50	329821	200	46	5.536543478260869
50	344865	200	110	5.505927272727272
50	359936	200	47	4.34123404255319
50	374989	200	107	5.367691588785046
50	390051	200	21	5.007714285714286
50	405350	200	126	5.162396825396822
50	420416	200	87	5.342609195402298
50	435489	200	106	5.541
50	450557	200	42	5.463047619047619
