node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	34085	200	200	5.871034999999996
50	69147	200	148	4.064020270270268
50	104130	200	173	5.953699421965314
50	139215	200	185	5.066697297297299
50	174235	200	167	5.61280838323353
50	209312	200	107	5.334747663551402
50	244170	200	187	5.86693582887701
50	278745	200	196	5.231831632653062
50	313713	200	187	5.634652406417114
50	348794	200	156	4.730326923076921
50	383826	200	160	4.621068750000001
50	418903	200	167	5.734706586826348
50	453943	200	161	4.9418447204968965
50	488045	200	198	5.218232323232325
50	523051	200	188	4.180680851063829
50	558125	200	195	3.7220153846153843
50	593210	200	155	3.320529032258065
50	628235	200	187	6.294005347593584
50	663174	200	155	4.834845161290321
50	698190	200	137	5.214379562043797
50	732275	200	198	6.05859090909091
50	767311	200	156	5.164128205128203
50	802376	200	152	5.098730263157895
50	837452	200	127	5.026818897637797
50	872531	200	166	5.322487951807227
50	907370	200	155	5.393780645161294
50	942446	200	139	4.790100719424458
50	976553	200	196	5.659749999999998
50	1011542	200	185	5.418313513513511
50	1046626	200	152	4.792388157894737
