node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	34082	200	200	5.278474999999999
50	68184	200	200	3.9172500000000015
50	102271	200	200	4.4410099999999995
50	136345	200	200	4.3916150000000025
50	170431	200	200	4.781684999999999
50	204516	200	200	4.613945000000001
50	238618	200	200	4.54638
50	272720	200	200	4.372355000000002
50	306799	200	200	4.798084999999997
50	340899	200	200	3.972489999999999
50	374988	200	200	4.394835
50	409070	200	200	4.830064999999998
50	443145	200	200	4.6931650000000005
50	477223	200	200	4.439925
50	511304	200	200	3.683759999999999
50	545407	200	200	3.1503750000000013
50	579489	200	200	3.3292849999999983
50	613578	200	200	4.927865
50	647658	200	200	4.838065000000003
50	681743	200	200	5.091819999999999
50	715824	200	200	4.8208449999999985
50	749899	200	200	4.6704650000000045
50	784002	200	200	4.343010000000004
50	818104	200	200	4.410275000000001
50	852183	200	200	4.534844999999999
50	886257	200	200	4.77315
50	920349	200	200	4.35087
50	954424	200	200	4.611090000000003
50	988508	200	200	4.57487
50	1022587	200	200	4.40957
