node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	34247	200	198	3.668080808080809
50	69327	200	54	2.601296296296297
50	104305	200	171	3.540739884393067
50	139322	200	181	2.565447513812157
50	174233	200	196	2.9463469387755117
50	209253	200	191	2.947109947643979
50	244167	200	190	2.5928315789473686
50	278250	200	195	2.6906461538461546
50	313134	200	198	2.8000909090909087
50	347235	200	200	2.0843999999999996
50	382042	200	186	2.2781559139784946
50	417090	200	152	2.426559210526316
50	452140	200	174	2.6451091954022994
50	486718	200	182	2.5537032967032975
50	521714	200	182	1.9298461538461533
50	556796	200	70	1.7046142857142856
50	591976	200	109	17.359681818181816
50	627054	200	42	1.7754285714285711
50	662053	200	173	3.8776184971098284
50	697109	200	107	2.966149532710279
50	732175	200	75	2.44016
50	767235	200	165	3.476818181818183
50	802284	200	139	6.324496402877699
50	837351	200	161	2.6735527950310543
50	872293	200	181	3.0222983425414345
50	907147	200	191	2.8562146596858646
50	942201	200	181	5.205259668508289
50	977160	200	187	2.2670213903743304
50	1012051	200	195	2.7786410256410274
50	1047066	200	193	2.5166683937823837
