node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	15072	200	108	3.4094814814814804
50	30198	200	25	22.401479999999996
50	45248	200	60	2.2290500000000004
50	60274	200	81	49.61342682926829
50	75309	200	104	3.046288461538462
50	90354	200	132	7.970272727272726
50	105422	200	81	7.820802469135803
50	120480	200	53	16.52237735849057
50	135554	200	27	2.455555555555556
50	150624	200	23	32.623000000000005
50	165694	200	22	1.4019090909090908
50	181261	200	20	1.90115
50	196334	200	43	3.4732325581395345
50	211402	200	43	46.08158139534884
50	226469	200	39	2.1074615384615387
50	241545	200	25	41.4934
50	256618	200	24	2.658375
50	271694	200	25	2.8758800000000004
50	286766	200	53	5.085188679245283
50	301908	200	113	33.44431858407078
50	316977	200	42	24.415880952380956
50	332050	200	24	1.9338333333333333
50	347158	200	63	15.84803174603175
50	362228	200	45	2.1219111111111113
50	377288	200	43	3.3361860465116275
50	392365	200	58	2.158051724137931
50	407439	200	99	9.283767676767676
50	422486	200	50	2.4856078431372555
50	437513	200	110	4.169409090909093
50	452574	200	71	56.052352112676054
