node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	15052	200	144	11.742756944444448
50	30132	200	62	2.2236612903225814
50	45211	200	87	2.5460459770114947
50	60256	200	112	14.532660714285724
50	75333	200	155	2.767374193548387
50	90389	200	143	2.8801538461538474
50	105447	200	160	2.203608695652176
50	120463	200	94	49.47062105263158
50	135478	200	183	2.342027322404372
50	150513	200	115	1.6572347826086948
50	165801	200	116	1.625606837606838
50	180829	200	141	2.1702056737588653
50	195876	200	154	1.9176774193548385
50	210953	200	143	1.631874125874126
50	226022	200	148	1.269358108108108
50	241097	200	164	7.197634146341463
50	256099	200	169	5.80771597633136
50	271341	200	47	1.288446808510638
50	286418	200	34	1.266
50	301452	200	90	64.912
50	316518	200	137	3.185832116788322
50	331557	200	140	2.9118357142857163
50	346609	200	117	1.9498376068376069
50	361681	200	70	2.7480140845070427
50	376742	200	79	2.283379746835443
50	391815	200	40	8.7973
50	406879	200	83	8.359421686746991
50	421946	200	56	17.595875
50	437026	200	105	2.6093619047619043
50	452095	200	105	5.700809523809524
