node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	34105	200	200	5.82936
50	68204	200	200	4.366870000000001
50	102305	200	200	4.994014999999999
50	136405	200	200	5.1051600000000015
50	170504	200	200	5.059490000000001
50	204605	200	200	4.255335000000002
50	238702	200	200	4.574334999999998
50	272797	200	200	4.7001500000000025
50	306898	200	200	4.799620000000003
50	340977	200	200	5.148240000000002
50	375078	200	200	4.77223
50	409161	200	200	4.930055
50	443260	200	200	4.797785000000001
50	477348	200	200	5.2600099999999985
50	511432	200	200	4.764034999999998
50	545521	200	200	4.5998149999999995
50	579603	200	200	5.099859999999998
50	613685	200	200	4.811354999999999
50	647788	200	200	4.5451
50	681886	200	200	4.6094300000000015
50	715971	200	200	4.480119999999999
50	750072	200	200	5.058819999999998
50	784173	200	200	5.060769999999999
50	818261	200	200	4.744034999999999
50	852357	200	200	4.8405249999999995
50	886452	200	200	4.4087000000000005
50	920552	200	200	4.865474999999998
50	954639	200	200	4.47935
50	988722	200	200	4.634265
50	1022809	200	200	4.7976350000000005
