node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	14971	200	189	6.338269841269845
50	30038	200	22	3.0475
50	45110	200	68	5.209000000000001
50	60182	200	17	3.840705882352942
50	75249	200	54	6.393962962962962
50	90317	200	26	4.447269230769231
50	105389	200	132	5.410454545454547
50	120451	200	16	3.1061875
50	135521	200	44	5.831954545454545
50	150594	200	52	4.89601923076923
50	165655	200	27	5.126407407407408
50	180725	200	74	5.2686216216216195
50	195797	200	23	4.97286956521739
50	210825	200	34	5.781323529411763
50	225876	200	44	6.2075454545454525
50	240945	200	25	5.080400000000001
50	255968	200	181	6.281988950276243
50	271037	200	16	3.8754374999999994
50	286050	200	180	5.332883333333334
50	301118	200	25	4.361599999999999
50	316181	200	87	5.0459080459770105
50	331312	200	33	4.9410606060606055
50	346381	200	37	3.7491081081081084
50	361453	200	23	4.77904347826087
50	376525	200	139	6.66834532374101
50	391591	200	68	3.7218676470588226
50	406662	200	38	2.9949473684210535
50	421685	200	142	5.527830985915489
50	436753	200	22	2.926045454545455
50	451614	200	179	5.355486033519552
