node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	34101	200	200	6.246145000000002
50	69175	200	48	3.641166666666667
50	104267	200	69	5.72686956521739
50	139355	200	82	5.880134146341463
50	174448	200	47	5.098021276595745
50	209678	200	118	6.037474576271187
50	244771	200	38	3.7312105263157886
50	279846	200	77	4.820363636363637
50	314924	200	117	5.812555555555553
50	349992	200	48	4.514375
50	385048	200	99	3.4403737373737364
50	420033	200	179	6.985474860335196
50	455105	200	85	5.453588235294117
50	489939	200	188	6.826494680851065
50	525015	200	68	4.578911764705882
50	560095	200	78	6.189846153846155
50	595187	200	107	5.9297570093457965
50	630274	200	16	4.4646875
50	665349	200	54	6.4477222222222235
50	700420	200	50	4.736360000000001
50	735501	200	188	7.008345744680856
50	770572	200	46	4.177630434782608
50	805634	200	133	6.749345864661653
50	840695	200	101	5.996405940594055
50	875747	200	77	4.7205974025974005
50	910841	200	42	5.234666666666665
50	945931	200	124	6.744935483870967
50	980039	200	197	6.404040609137054
50	1015126	200	61	4.30632786885246
50	1050125	200	155	6.940735483870968
