node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	34962	200	144	6.70847222222222
50	70029	200	113	32.73846017699114
50	105120	200	98	12.97713131313131
50	140208	200	61	2.251786885245902
50	175260	200	118	4.337608333333333
50	210249	200	156	3.0613782051282055
50	245325	200	122	3.337557377049182
50	280802	200	170	2.905252941176471
50	315876	200	83	3.164855421686746
50	350948	200	88	2.4326250000000003
50	385995	200	136	11.999161764705878
50	421064	200	124	3.658362903225807
50	456138	200	148	3.5638310810810796
50	491494	200	150	9.26193333333333
50	526566	200	121	3.1342148760330577
50	561614	200	107	9.852261682242993
50	596698	200	145	3.066448275862067
50	631757	200	131	5.354030534351146
50	666839	200	128	2.9875468749999987
50	701932	200	120	2.4821999999999997
50	737025	200	98	2.921520408163264
50	772096	200	43	13.29932558139535
50	807190	200	67	2.7505441176470575
50	842203	200	130	8.769015267175579
50	877826	200	135	3.1587481481481476
50	912882	200	100	3.6464299999999996
50	947939	200	141	8.679141843971621
50	983016	200	37	2.8962162162162164
50	1018088	200	92	11.19076344086022
50	1053172	200	47	3.324446808510638
