node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	15039	200	49	27.519469387755095
50	29619	200	129	34.481193798449624
50	44659	200	178	8.16532584269663
50	58737	200	200	4.142765
50	72818	200	200	3.7098400000000025
50	86893	200	200	3.940824999999998
50	100981	200	180	3.2526388888888884
50	115061	200	200	3.365319999999999
50	129139	200	200	3.3845750000000003
50	144121	200	109	2.224311926605503
50	159165	200	198	3.19271212121212
50	173249	200	200	3.3140249999999982
50	188037	200	178	5.284494382022471
50	202783	200	196	2.9354489795918353
50	217852	200	177	2.4731412429378534
50	231929	200	200	2.583700000000002
50	246903	200	158	4.431272151898737
50	261506	200	198	4.009303030303033
50	275938	200	178	3.4593072625698325
50	290020	200	200	3.62883
50	304102	200	200	3.3275849999999987
50	318184	200	200	2.868139999999998
50	332269	200	190	2.8421684210526323
50	346895	200	187	2.83197340425532
50	360978	200	200	3.4457750000000016
50	375388	200	199	3.121512562814069
50	390057	200	157	8.180369426751593
50	404334	200	197	2.9578934010152267
50	418418	200	200	3.0644500000000026
50	433404	200	135	2.3469333333333333
