node_count	traffic_ms	software_ms	offset_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	duration_ms	rtt_avg_ms	load1	load5	load15
49	203	645	0	178382	1371	0	0	0	0	51954	400	0	0	0	0	84	0	5000	0	0.68	0.54	0.58
49	159	649	2000	333294	2509	0	0	0	0	99068	750	0	0	0	0	84	0	5000	0	0.81	0.57	0.59
49	160	654	4000	378452	2656	0	0	0	0	112353	793	0	0	0	0	84	2	5000	0	0.95	0.61	0.60
49	158	650	6000	445198	3057	0	0	0	0	131538	909	0	0	0	0	84	2	5000	0	0.96	0.63	0.61
49	159	653	8000	498184	3270	0	0	0	0	146590	968	0	0	0	0	84	4	5000	0	1.06	0.66	0.62
49	160	655	10000	606755	3521	0	0	0	0	178064	1045	0	0	0	0	84	8	5000	0	0.75	0.62	0.61
49	159	647	12000	1312540	5444	0	0	0	0	366163	1571	0	0	0	0	84	20	5000	1	0.81	0.64	0.62
49	157	653	14000	1522419	6980	0	0	0	0	423535	1985	0	0	0	0	84	56	5001	0	0.82	0.65	0.62
49	158	665	16000	2300003	9200	0	0	0	0	631712	2587	0	0	0	0	84	82	5000	0	0.77	0.65	0.62
49	159	647	18000	2488431	9505	0	0	0	0	689933	2682	0	0	0	0	84	84	5001	0	0.50	0.59	0.60
49	160	652	20000	2422555	9402	0	0	0	0	667600	2653	0	0	0	0	84	84	5000	0	0.49	0.58	0.60
49	158	648	22000	3140406	10526	0	0	0	0	861451	2955	0	0	0	0	84	84	5001	0	0.62	0.61	0.61
49	159	649	24000	3210894	10950	0	0	0	0	880380	3070	0	0	0	0	84	84	5000	0	0.66	0.62	0.61
49	159	653	26000	3797232	11735	0	0	0	0	1037932	3298	0	0	0	0	84	84	5001	0	0.44	0.57	0.59
49	159	652	28000	4020015	12382	0	0	0	0	1103785	3487	0	0	0	0	84	84	5000	0	0.40	0.54	0.58
49	158	658	30000	3976425	12339	0	0	0	0	1084679	3440	0	0	0	0	84	84	5000	0	0.45	0.53	0.58
49	159	650	32000	4704496	13323	0	0	0	0	1286126	3743	0	0	0	0	84	84	5000	0	0.43	0.52	0.57
49	159	647	34000	4774111	13424	0	0	0	0	1308122	3781	0	0	0	0	84	84	5000	0	0.52	0.54	0.57
49	158	649	36000	5367437	14373	0	0	0	0	1468790	4043	0	0	0	0	84	84	5000	0	0.26	0.47	0.55
49	163	653	38000	5462234	14528	0	0	0	0	1489645	4070	0	0	0	0	84	84	5000	0	0.20	0.42	0.52
49	160	650	40000	5551954	14966	0	0	0	0	1513618	4180	0	0	0	0	84	84	5001	0	0.48	0.47	0.54
49	158	650	42000	6273691	15509	0	0	0	0	1714704	4355	0	0	0	0	84	84	5000	0	0.44	0.46	0.53
49	158	651	44000	6353087	15937	0	0	0	0	1738494	4483	0	0	0	0	84	84	5000	0	1.23	0.68	0.61
49	173	847	46000	6734201	16999	0	0	0	0	1823413	4737	0	0	0	0	84	84	5000	0	1.10	0.76	0.64
49	164	648	48000	7182541	17449	0	0	0	0	1964289	4899	0	0	0	0	84	84	5000	0	1.12	0.79	0.66
49	154	642	50000	7159929	17536	0	0	0	0	1956954	4927	0	0	0	0	84	84	5000	0	0.82	0.74	0.64
49	161	657	52000	7793496	18232	0	0	0	0	2125484	5120	0	0	0	0	84	84	5000	0	0.63	0.68	0.63
49	201	707	54000	7919973	18779	0	0	0	0	2162795	5272	0	0	0	0	84	84	5000	0	0.95	0.76	0.66
49	162	665	56000	8274174	18825	0	0	0	0	2256648	5291	0	0	0	0	84	84	5001	0	0.85	0.75	0.66
49	176	854	58000	8414419	19850	0	0	0	0	2281357	5555	0	0	0	0	84	84	5000	0	0.60	0.70	0.65
