node_count	traffic_ms	software_ms	offset_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	duration_ms	rtt_avg_ms	load1	load5	load15
49	209	396	0	126054	1453	0	0	0	0	36372	420	0	0	0	0	84	7	5000	0	0.67	0.68	0.83
49	156	410	2000	228082	2631	0	0	0	0	68032	786	0	0	0	0	84	7	5000	0	0.71	0.69	0.84
49	158	407	4000	251022	2821	0	0	0	0	74742	843	0	0	0	0	84	7	5000	0	0.68	0.69	0.83
49	159	407	6000	280468	3022	0	0	0	0	83234	901	0	0	0	0	84	8	5000	0	0.76	0.70	0.83
49	160	409	8000	377364	3358	0	0	0	0	110524	998	0	0	0	0	84	10	5000	0	0.81	0.72	0.84
49	158	398	10000	572206	3675	0	0	0	0	165638	1085	0	0	0	0	84	8	5000	0	0.96	0.75	0.84
49	159	411	12000	729412	3792	0	0	0	0	212528	1128	0	0	0	0	84	10	5000	0	0.82	0.74	0.84
49	157	405	14000	914914	3997	0	0	0	0	266370	1181	0	0	0	0	84	7	5000	0	0.59	0.69	0.82
49	161	418	16000	1090360	4210	0	0	0	0	316710	1241	0	0	0	0	84	6	5001	0	0.65	0.70	0.82
49	157	401	18000	1196784	4354	0	0	0	0	345288	1284	0	0	0	0	84	6	5000	0	0.78	0.72	0.82
49	159	404	20000	1431522	4549	0	0	0	0	415928	1344	0	0	0	0	84	12	5000	0	0.67	0.70	0.81
49	158	416	22000	1598330	4771	0	0	0	0	465570	1409	0	0	0	0	84	5	5000	0	0.61	0.68	0.80
49	158	404	24000	1831232	5070	0	0	0	0	532580	1490	0	0	0	0	84	7	5000	0	0.51	0.65	0.79
49	159	415	26000	2004982	5497	0	0	0	0	580582	1607	0	0	0	0	84	12	5000	0	0.65	0.67	0.79
49	158	400	28000	2073990	5497	0	0	0	0	599000	1620	0	0	0	0	84	5	5000	0	0.51	0.63	0.77
49	156	403	30000	2366408	5690	0	0	0	0	687978	1677	0	0	0	0	84	3	5000	0	0.42	0.58	0.75
49	159	402	32000	2554384	5910	0	0	0	0	744876	1746	0	0	0	0	84	5	5001	0	0.54	0.59	0.74
49	156	409	34000	2677398	6069	0	0	0	0	779912	1796	0	0	0	0	84	6	5000	0	0.28	0.51	0.71
49	158	401	36000	2923420	6398	0	0	0	0	851148	1880	0	0	0	0	84	7	5000	0	0.57	0.55	0.71
49	158	409	38000	2975708	6482	0	0	0	0	860014	1903	0	0	0	0	84	6	5000	0	0.27	0.47	0.68
49	158	414	40000	3139728	6670	0	0	0	0	913334	1959	0	0	0	0	84	6	5001	0	0.24	0.43	0.65
49	157	401	42000	3394014	6947	0	0	0	0	990904	2046	0	0	0	0	84	2	5000	0	0.10	0.36	0.61
49	160	399	44000	3598174	6993	0	0	0	0	1047824	2062	0	0	0	0	84	5	5000	0	0.42	0.39	0.61
49	159	406	46000	3741856	7206	0	0	0	0	1090530	2131	0	0	0	0	84	2	5000	0	0.50	0.40	0.60
49	156	401	48000	3733238	7445	0	0	0	0	1087650	2193	0	0	0	0	84	7	5001	0	0.51	0.40	0.58
49	158	407	50000	4195398	7683	0	0	0	0	1221974	2261	0	0	0	0	84	6	5000	0	0.55	0.43	0.58
49	160	413	52000	4315346	7875	0	0	0	0	1257960	2322	0	0	0	0	84	6	5001	0	0.73	0.49	0.59
49	157	404	54000	4521516	8124	0	0	0	0	1315918	2387	0	0	0	0	84	8	5000	0	0.35	0.42	0.56
49	157	412	56000	4716390	8405	0	0	0	0	1375070	2475	0	0	0	0	84	5	5001	0	0.64	0.50	0.58
49	157	406	58000	4915306	8703	0	0	0	0	1432600	2568	0	0	0	0	84	8	5000	0	0.64	0.52	0.58
