node_count	traffic_ms	software_ms	offset_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	duration_ms	rtt_avg_ms	load1	load5	load15
50	267	739	0	104700	792	0	0	0	0	52881	411	0	0	0	0	49	0	5001	0	2.24	2.26	2.22
50	178	749	2000	194252	1467	0	0	0	0	99719	774	0	0	0	0	49	1	5001	0	2.44	2.30	2.23
50	200	786	4000	217825	1550	0	0	0	0	110457	816	0	0	0	0	49	0	5000	0	2.29	2.28	2.23
50	179	739	6000	299053	1858	0	0	0	0	142906	959	0	0	0	0	49	2	5001	0	2.52	2.33	2.24
50	183	745	8000	331735	1991	0	0	0	0	156006	1007	0	0	0	0	49	3	5000	0	2.49	2.33	2.25
50	186	836	10000	398883	2341	0	0	0	0	183329	1151	0	0	0	0	49	4	5000	1	2.65	2.37	2.26
50	186	768	12000	729464	3065	0	0	0	0	300891	1406	0	0	0	0	49	9	5001	0	2.58	2.37	2.26
50	217	744	14000	852382	4006	0	0	0	0	341327	1706	0	0	0	0	49	28	5001	0	3.14	2.51	2.31
50	182	771	16000	1155217	5053	0	0	0	0	445936	2052	0	0	0	0	49	44	5000	0	2.93	2.51	2.32
50	177	746	18000	1218738	5362	0	0	0	0	474809	2202	0	0	0	0	49	49	5000	0	2.79	2.50	2.32
50	182	872	20000	1237449	5367	0	0	0	0	480265	2183	0	0	0	0	49	49	5000	0	3.63	2.74	2.41
50	178	742	22000	1460253	5719	0	0	0	0	565681	2359	0	0	0	0	49	49	5000	0	3.97	2.91	2.47
50	181	739	24000	1488975	5857	0	0	0	0	572831	2378	0	0	0	0	49	49	5001	0	3.28	2.85	2.47
50	178	739	26000	1665449	5997	0	0	0	0	637779	2459	0	0	0	0	49	49	5001	0	3.53	2.98	2.53
50	178	753	28000	1758191	6396	0	0	0	0	671759	2588	0	0	0	0	49	49	5000	1	2.86	2.86	2.50
50	182	739	30000	1786720	6477	0	0	0	0	686956	2653	0	0	0	0	49	49	5000	1	2.65	2.81	2.50
50	179	746	32000	2015183	6783	0	0	0	0	768400	2762	0	0	0	0	49	49	5000	0	2.65	2.82	2.52
50	190	736	34000	2039399	6836	0	0	0	0	782041	2818	0	0	0	0	49	49	5000	0	2.98	2.87	2.55
50	248	1009	36000	2228346	7182	0	0	0	0	851509	2968	0	0	0	0	49	49	5000	0	2.91	2.87	2.56
50	230	684	38000	2289478	7497	0	0	0	0	878153	3091	0	0	0	0	49	49	5001	1	2.53	2.74	2.53
50	184	795	40000	2334971	7442	0	0	0	0	894365	3076	0	0	0	0	49	49	5000	1	1.99	2.57	2.49
50	229	898	42000	2564863	7736	0	0	0	0	978909	3199	0	0	0	0	49	49	5000	0	1.98	2.47	2.45
50	180	829	44000	2610244	7974	0	0	0	0	996811	3290	0	0	0	0	49	49	5001	0	2.60	2.60	2.50
50	181	820	46000	2691691	8005	0	0	0	0	1029073	3351	0	0	0	0	49	49	5001	0	2.42	2.61	2.51
50	189	701	48000	2847685	8544	0	0	0	0	1086326	3514	0	0	0	0	49	49	5001	0	2.86	2.68	2.54
50	191	739	50000	2918169	8749	0	0	0	0	1115816	3622	0	0	0	0	49	49	5001	0	2.63	2.67	2.55
50	213	779	52000	3089439	8818	0	0	0	0	1180726	3663	0	0	0	0	49	49	5000	0	2.73	2.72	2.58
50	180	736	54000	3165820	8990	0	0	0	0	1206305	3717	0	0	0	0	49	49	5000	0	3.04	2.82	2.62
50	196	776	56000	3244291	9249	0	0	0	0	1240113	3855	0	0	0	0	49	49	5001	0	2.16	2.59	2.55
50	221	831	58000	3439433	9568	0	0	0	0	1311173	3980	0	0	0	0	49	49	5001	1	1.73	2.36	2.47
