node_count	traffic_ms	software_ms	offset_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	duration_ms	rtt_avg_ms	load1	load5	load15
50	170	538	0	105712	1161	0	0	0	0	54504	599	0	0	0	0	200	0	2001	0	0.35	0.30	0.55
50	166	563	2000	156557	1447	0	2	0	0	83591	768	0	0	0	0	200	0	2000	0	0.32	0.30	0.54
50	172	555	4000	406315	2170	0	2	0	0	168800	1060	0	0	0	0	200	0	2000	0	0.30	0.29	0.54
50	166	552	6000	680620	2945	0	2	0	0	279701	1409	0	0	0	0	200	0	2000	0	0.33	0.30	0.54
50	166	551	8000	714874	3300	0	0	0	0	297125	1595	0	0	0	0	200	0	2000	0	0.28	0.29	0.54
50	166	546	10000	869842	4562	0	2	0	0	362043	2096	0	0	0	0	200	11	2000	0	0.38	0.31	0.54
50	167	540	12000	1003068	5644	0	0	0	0	409739	2477	0	0	0	0	200	23	2000	0	0.29	0.29	0.53
50	165	551	14000	1081911	6196	0	0	0	0	456116	2776	0	0	0	0	200	23	2000	0	0.37	0.30	0.53
50	165	556	16000	1758779	11873	0	2	0	0	654080	4396	0	0	0	0	200	166	2000	0	0.42	0.32	0.53
50	165	550	18000	1965976	13590	0	0	0	0	722955	4966	0	0	0	0	200	200	2001	0	0.43	0.33	0.53
50	167	560	20000	2016498	14019	0	2	0	0	749434	5190	0	0	0	0	200	200	2000	0	0.44	0.33	0.52
50	165	551	22000	2051201	14423	0	0	0	0	767748	5399	0	0	0	0	200	200	2000	0	0.37	0.32	0.52
50	165	553	24000	2105138	14787	0	4	0	0	792551	5578	0	0	0	0	200	200	2000	0	0.24	0.30	0.50
50	167	558	26000	2150710	15112	0	0	0	0	817455	5764	0	0	0	0	200	200	2001	0	0.47	0.33	0.50
50	165	553	28000	2186660	15563	0	2	0	0	835148	5984	0	0	0	0	200	200	2001	0	0.28	0.30	0.49
50	166	550	30000	2242974	15964	0	2	0	0	863366	6184	0	0	0	0	200	200	2000	0	0.16	0.27	0.47
50	165	548	32000	2273375	16354	0	2	0	0	880596	6390	0	0	0	0	200	200	2000	0	0.09	0.23	0.45
50	165	549	34000	2327581	16727	0	0	0	0	904707	6567	0	0	0	0	200	200	2001	0	0.05	0.21	0.43
50	165	550	36000	2380266	17150	0	0	0	0	932845	6796	0	0	0	0	200	200	2001	0	0.11	0.21	0.42
50	165	551	38000	2414285	17581	0	2	0	0	949196	7005	0	0	0	0	200	200	2000	0	0.17	0.21	0.41
50	166	565	40000	2468854	17882	0	2	0	0	976712	7173	0	0	0	0	200	200	2000	0	0.09	0.18	0.39
50	165	549	42000	2507965	18330	0	0	0	0	996691	7390	0	0	0	0	200	200	2000	0	0.12	0.17	0.38
50	166	555	44000	2558131	18718	0	0	0	0	1020873	7591	0	0	0	0	200	200	2000	0	0.13	0.16	0.36
50	165	564	46000	2607657	19160	0	0	0	0	1046264	7819	0	0	0	0	200	200	2000	0	0.06	0.13	0.34
50	165	564	48000	2639458	19475	0	0	0	0	1062788	7981	0	0	0	0	200	200	2000	0	0.18	0.14	0.33
50	165	548	50000	2697564	19886	0	2	0	0	1090670	8182	0	0	0	0	200	200	2001	0	0.14	0.14	0.32
50	165	547	52000	2731686	20253	0	2	0	0	1109577	8376	0	0	0	0	200	200	2000	0	0.14	0.14	0.31
50	165	551	54000	2782149	20689	0	0	0	0	1132728	8585	0	0	0	0	200	200	2000	0	0.08	0.13	0.29
50	164	542	56000	2842581	21019	0	0	0	0	1162092	8759	0	0	0	0	200	200	2000	0	0.19	0.14	0.28
50	164	554	58000	2860534	21450	0	0	0	0	1174417	8988	0	0	0	0	200	200	2000	0	0.11	0.12	0.26
