node_count	traffic_ms	software_ms	offset_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	duration_ms	rtt_avg_ms	load1	load5	load15
50	178	965	0	123690	1105	0	0	0	0	64754	578	0	0	0	0	200	0	2000	0	1.56	1.29	1.33
50	222	995	2000	166356	1402	0	0	0	0	88456	736	0	0	0	0	200	0	2000	0	1.52	1.29	1.32
50	165	992	4000	200145	1586	0	2	0	0	107445	839	0	0	0	0	200	0	2000	0	1.59	1.31	1.33
50	180	972	6000	230314	1739	0	0	0	0	119762	904	0	0	0	0	200	2	2047	0	1.67	1.34	1.34
50	254	1537	8000	301070	2051	0	0	0	0	146404	1045	0	0	0	0	200	4	2000	0	1.56	1.33	1.33
50	187	1093	10000	377361	2499	0	0	0	0	173481	1193	0	0	0	0	200	11	2000	0	1.35	1.29	1.32
50	175	1003	12000	422198	2749	0	0	0	0	194090	1298	0	0	0	0	200	15	2000	0	1.26	1.27	1.32
50	170	953	14000	714721	3204	0	2	0	0	303538	1499	0	0	0	0	200	14	2000	0	1.05	1.23	1.30
50	178	957	16000	1522250	9697	0	0	0	0	530648	3327	0	0	0	0	200	160	2000	0	0.96	1.19	1.29
50	190	986	18000	1700780	11168	0	2	0	0	585817	3770	0	0	0	0	200	200	2000	0	1.04	1.19	1.28
50	217	982	20000	1883868	11358	0	0	0	0	654216	3856	0	0	0	0	200	200	2000	0	0.75	1.12	1.26
50	185	1020	22000	1956514	11578	0	2	0	0	682598	3946	0	0	0	0	200	200	2000	0	0.82	1.11	1.25
50	176	1070	24000	2193738	12037	0	0	0	0	767724	4128	0	0	0	0	200	200	2000	0	0.87	1.09	1.24
50	169	951	26000	2192430	12060	0	2	0	0	772998	4151	0	0	0	0	200	200	2121	0	0.58	1.00	1.20
50	200	1022	28000	2217700	12137	0	0	0	0	783875	4186	0	0	0	0	200	200	2000	0	0.71	1.00	1.20
50	184	993	30000	2472629	12570	0	2	0	0	877301	4367	0	0	0	0	200	200	2000	0	0.61	0.95	1.17
50	175	1092	32000	2528336	12715	0	0	0	0	900408	4431	0	0	0	0	200	200	2000	0	0.52	0.89	1.14
50	191	1051	34000	2691882	12946	0	2	0	0	958935	4532	0	0	0	0	200	200	2005	0	0.66	0.87	1.13
50	194	1083	36000	2750498	13139	0	2	0	0	984366	4617	0	0	0	0	200	200	2000	0	0.82	0.88	1.11
50	168	956	38000	2820303	13263	0	0	0	0	1011714	4670	0	0	0	0	200	200	2001	0	0.89	0.89	1.11
50	174	986	40000	3040533	13677	0	2	0	0	1093650	4838	0	0	0	0	200	200	2000	0	0.81	0.87	1.09
50	185	975	42000	3096674	13825	0	4	0	0	1115493	4900	0	0	0	0	200	200	2000	0	0.46	0.77	1.04
50	173	1038	44000	3198268	13925	0	0	0	0	1148995	4945	0	0	0	0	200	200	2001	0	0.58	0.76	1.02
50	171	978	46000	3330162	14184	0	0	0	0	1202805	5052	0	0	0	0	200	200	2000	0	0.39	0.67	0.98
50	176	969	48000	3323963	14205	0	0	0	0	1204174	5076	0	0	0	0	200	200	2000	0	0.55	0.67	0.96
50	186	1009	50000	3547973	14613	0	2	0	0	1286219	5241	0	0	0	0	200	200	2006	0	1.06	0.77	0.97
50	197	1192	52000	3620183	14895	0	0	0	0	1312458	5361	0	0	0	0	200	200	2017	0	1.72	0.95	1.03
50	197	1087	54000	3731902	15074	0	0	0	0	1352973	5435	0	0	0	0	200	200	2001	0	2.30	1.25	1.12
50	197	1092	56000	3871678	15252	0	0	0	0	1403911	5507	0	0	0	0	200	200	2000	0	1.75	1.27	1.14
50	203	1034	58000	3919959	15513	0	0	0	0	1424714	5613	0	0	0	0	200	200	2007	0	1.31	1.26	1.14
