node_count	traffic_ms	software_ms	offset_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	duration_ms	rtt_avg_ms	load1	load5	load15
49	185	1152	0	212366	1915	0	0	0	0	62248	561	0	0	0	0	200	0	2000	0	1.63	0.76	0.86
49	169	938	2000	291246	2390	0	2	0	0	89106	720	0	0	0	0	200	0	2000	0	1.58	0.76	0.86
49	165	974	4000	360311	2719	0	2	0	0	109973	822	0	0	0	0	200	0	2000	0	1.53	0.77	0.86
49	188	1284	6000	416320	3062	0	0	0	0	125156	913	0	0	0	0	200	3	2006	0	1.92	0.89	0.90
49	221	1302	8000	476671	3465	0	2	0	0	142900	1033	0	0	0	0	200	12	2000	0	1.78	0.89	0.91
49	242	1074	10000	514988	3702	0	8	0	0	153218	1101	0	0	0	0	200	15	2000	0	1.60	0.90	0.91
49	209	962	12000	545446	3752	0	4	0	0	161866	1115	0	0	0	0	200	15	2000	0	1.33	0.87	0.90
49	214	1225	14000	1529417	6595	0	4	0	0	430837	1895	0	0	0	0	200	40	2000	0	1.45	0.93	0.92
49	225	1049	16000	2226650	12434	0	4	0	0	618993	3478	0	0	0	0	200	196	2000	0	1.49	0.97	0.93
49	210	973	18000	2528395	12787	0	4	0	0	703522	3576	0	0	0	0	200	200	2001	0	1.47	1.00	0.94
49	230	1206	20000	2938869	13549	0	0	0	0	804923	3740	0	0	0	0	200	200	2000	0	2.09	1.18	1.00
49	204	1184	22000	3130529	13986	0	2	0	0	866670	3888	0	0	0	0	200	200	2000	0	1.73	1.17	1.00
49	164	935	24000	3696266	14632	0	0	0	0	1018215	4055	0	0	0	0	200	200	2000	0	1.76	1.20	1.02
49	166	938	26000	3802063	14756	0	2	0	0	1047400	4099	0	0	0	0	200	200	2000	0	1.33	1.15	1.01
49	167	938	28000	3846563	15184	0	4	0	0	1057171	4207	0	0	0	0	200	200	2000	0	0.81	1.04	0.97
49	171	984	30000	4601665	16235	0	4	0	0	1265618	4506	0	0	0	0	200	200	2000	0	0.89	1.02	0.97
49	171	939	32000	4735354	16381	0	2	0	0	1307898	4560	0	0	0	0	200	200	2000	0	0.63	0.94	0.94
49	170	938	34000	5186822	17270	0	6	0	0	1418975	4782	0	0	0	0	200	200	2000	0	0.61	0.90	0.93
49	171	1031	36000	5475787	18035	0	0	0	0	1504814	5001	0	0	0	0	200	200	2004	0	0.54	0.85	0.91
49	229	1306	38000	5716482	17995	0	0	0	0	1593165	5060	0	0	0	0	200	200	2000	0	0.92	0.90	0.92
49	175	959	40000	6408777	18925	0	8	0	0	1771994	5295	0	0	0	0	200	200	2000	0	0.54	0.80	0.89
49	163	945	42000	6430060	18931	0	2	0	0	1774651	5271	0	0	0	0	200	200	2000	0	0.47	0.74	0.86
49	169	978	44000	6907694	19837	0	4	0	0	1891942	5506	0	0	0	0	200	200	2311	0	0.64	0.76	0.86
49	171	1049	46000	7195345	20480	0	2	0	0	1983289	5723	0	0	0	0	200	200	2000	0	0.77	0.77	0.86
49	171	997	48000	6912225	20425	0	0	0	0	1885892	5666	0	0	0	0	200	200	2000	0	0.50	0.70	0.83
49	171	972	50000	7686907	21399	0	2	0	0	2103734	5955	0	0	0	0	200	200	2000	0	0.64	0.71	0.83
49	165	966	52000	7579955	21297	0	2	0	0	2065402	5904	0	0	0	0	200	200	2000	0	0.48	0.65	0.80
49	186	978	54000	8534805	22416	0	8	0	0	2352466	6265	0	0	0	0	200	200	2000	0	0.30	0.57	0.77
49	169	1017	56000	8879369	22946	0	0	0	0	2454444	6427	0	0	0	0	200	200	2000	0	0.57	0.59	0.76
49	164	1016	58000	8955596	23401	0	0	0	0	2471879	6540	0	0	0	0	200	200	2000	0	0.49	0.55	0.73
