node_count	max_range	mean_geo_distance	connectivity_per	connected_median_hop_count	connected_max_hop_count
50	0.0	0.4921810096593352	0.0	0	0
50	0.0	0.4997794434795041	0.0	0	0
50	0.0	0.46538128515114274	0.0	0	0
50	0.0	0.49725299814801743	0.0	0	0
50	0.0	0.5324595907038658	0.0	0	0
50	0.0	0.5180254587277302	0.0	0	0
50	0.0	0.4675925624995575	0.0	0	0
50	0.0	0.5226225023987184	0.0	0	0
50	0.0	0.546151689188631	0.0	0	0
50	0.0	0.5212344275357174	0.0	0	0
50	0.0	0.5280416690628367	0.0	0	0
50	0.0	0.5141914532900173	0.0	0	0
50	0.0	0.5200733554622914	0.0	0	0
50	0.0	0.507883917712704	0.0	0	0
50	0.0	0.5104960904453271	0.0	0	0
50	0.0	0.5070763486176791	0.0	0	0
50	0.0	0.5155919590393461	0.0	0	0
50	0.0	0.5465300030840952	0.0	0	0
50	0.0	0.49920901092714	0.0	0	0
50	0.0	0.5216507100171228	0.0	0	0
50	0.0	0.5132345694633144	0.0	0	0
50	0.0	0.47539430659419524	0.0	0	0
50	0.0	0.5561681384197349	0.0	0	0
50	0.0	0.5599165295290716	0.0	0	0
50	0.0	0.5217117676785902	0.0	0	0
50	0.0	0.5102079199905662	0.0	0	0
50	0.0	0.5198551584257457	0.0	0	0
50	0.0	0.5585353779747999	0.0	0	0
50	0.0	0.513516342117265	0.0	0	0
50	0.0	0.5564043537028648	0.0	0	0
50	0.0	0.4945232580329996	0.0	0	0
50	0.0	0.5268116712668984	0.0	0	0
50	0.0	0.5404533851426502	0.0	0	0
50	0.0	0.5333826487278492	0.0	0	0
50	0.0	0.4859697654931506	0.0	0	0
50	0.0	0.5081428925067044	0.0	0	0
50	0.0	0.5077302065274242	0.0	0	0
50	0.0	0.5438026275066496	0.0	0	0
50	0.0	0.5401624307175332	0.0	0	0
50	0.0	0.5390480371812588	0.0	0	0
50	0.0	0.5201337015377949	0.0	0	0
50	0.0	0.56712575461038	0.0	0	0
50	0.0	0.5055031918382208	0.0	0	0
50	0.0	0.5460055579634351	0.0	0	0
50	0.0	0.556045495849352	0.0	0	0
50	0.0	0.49528658355395255	0.0	0	0
50	0.0	0.5086499983555478	0.0	0	0
50	0.0	0.523482115946258	0.0	0	0
50	0.0	0.5097653837376572	0.0	0	0
50	0.0	0.5494198016299677	0.0	0	0
50	0.0	0.5609939175144266	0.0	0	0
50	0.0	0.534830887963711	0.0	0	0
50	0.0	0.47265673742927566	0.0	0	0
50	0.0	0.4939782805613899	0.0	0	0
50	0.0	0.4934299977504693	0.0	0	0
50	0.0	0.5333768793759947	0.0	0	0
50	0.0	0.4919072521146521	0.0	0	0
50	0.0	0.532490524001322	0.0	0	0
50	0.0	0.5699859563038341	0.0	0	0
50	0.0	0.47976916560759725	0.0	0	0
50	0.0	0.5550791342484788	0.0	0	0
50	0.0	0.5440832689952994	0.0	0	0
50	0.0	0.48874052695373116	0.0	0	0
50	0.0	0.5302651983103153	0.0	0	0
50	0.0	0.5316252478751747	0.0	0	0
50	0.0	0.5345786806848493	0.0	0	0
50	0.0	0.5102937776924718	0.0	0	0
50	0.0	0.5479300263713343	0.0	0	0
50	0.0	0.494530225764756	0.0	0	0
50	0.0	0.48557320891825173	0.0	0	0
50	0.0	0.5078286155930498	0.0	0	0
50	0.0	0.5458270215235126	0.0	0	0
50	0.0	0.5684431613697977	0.0	0	0
50	0.0	0.44094738508148834	0.0	0	0
50	0.0	0.5262116194665557	0.0	0	0
50	0.0	0.46032387636713484	0.0	0	0
50	0.0	0.5383075122272437	0.0	0	0
50	0.0	0.49595459646187123	0.0	0	0
50	0.0	0.5207832541271721	0.0	0	0
