node_count	max_range	mean_geo_distance	connectivity_per	connected_median_hop_count	connected_max_hop_count
10	0.0	0.5771239559247322	0.0	0	0
10	0.0	0.583109513976695	0.0	0	0
10	0.0	0.6040344304278958	0.0	0	0
10	0.0	0.54919834228328	0.0	0	0
10	0.0	0.43140532947011473	0.0	0	0
10	0.0	0.5599240937949832	0.0	0	0
10	0.0	0.5113135979302191	0.0	0	0
10	0.0	0.5652487638261361	0.0	0	0
10	0.0	0.6010803056131594	0.0	0	0
10	0.0	0.6284534325928113	0.0	0	0
10	0.0	0.43887265052509994	0.0	0	0
10	0.0	0.5343977873899461	0.0	0	0
10	0.0	0.50573480620014	0.0	0	0
10	0.0	0.6458219184018461	0.0	0	0
10	0.0	0.5036770665485768	0.0	0	0
10	0.0	0.5218696828448068	0.0	0	0
10	0.0	0.6072385777743603	0.0	0	0
10	0.0	0.649918677920551	0.0	0	0
10	0.0	0.47762678285217114	0.0	0	0
10	0.0	0.4669707329984469	0.0	0	0
10	0.0	0.391536211959541	0.0	0	0
10	0.0	0.6260835247608132	0.0	0	0
10	0.0	0.5211535194768908	0.0	0	0
10	0.0	0.45150367597808283	0.0	0	0
10	0.0	0.5926324418690087	0.0	0	0
10	0.0	0.5260737859174925	0.0	0	0
10	0.0	0.5707015002680588	0.0	0	0
10	0.0	0.4871250863360502	0.0	0	0
10	0.0	0.507280300973901	0.0	0	0
10	0.0	0.6260468819858652	0.0	0	0
10	0.0	0.48764774554176515	0.0	0	0
10	0.0	0.4003903537452278	0.0	0	0
10	0.0	0.46245500864212785	0.0	0	0
10	0.0	0.4952246015029464	0.0	0	0
10	0.0	0.5490356277660037	0.0	0	0
10	0.0	0.5603341024445955	0.0	0	0
10	0.0	0.5216190533785552	0.0	0	0
10	0.0	0.5140343171843995	0.0	0	0
10	0.0	0.5762406528302932	0.0	0	0
10	0.0	0.6797293367280292	0.0	0	0
10	0.0	0.4720953513182102	0.0	0	0
10	0.0	0.5778657266855063	0.0	0	0
10	0.0	0.45228499953749723	0.0	0	0
10	0.0	0.45841821514177544	0.0	0	0
10	0.0	0.4925298275656129	0.0	0	0
10	0.0	0.5958318427176589	0.0	0	0
10	0.0	0.4736938222846873	0.0	0	0
10	0.0	0.4450946856555059	0.0	0	0
10	0.0	0.5620877970851003	0.0	0	0
10	0.0	0.5590891724522531	0.0	0	0
10	0.0	0.5872368407669543	0.0	0	0
10	0.0	0.5021838225330861	0.0	0	0
10	0.0	0.6256353972680986	0.0	0	0
10	0.0	0.3991351311908544	0.0	0	0
10	0.0	0.5732032147935572	0.0	0	0
10	0.0	0.5276195735708	0.0	0	0
10	0.0	0.5383811125093344	0.0	0	0
10	0.0	0.5836707572155665	0.0	0	0
10	0.0	0.4963344541966591	0.0	0	0
10	0.0	0.5727927591020284	0.0	0	0
10	0.0	0.5170721870207621	0.0	0	0
10	0.0	0.4694882720000493	0.0	0	0
10	0.0	0.37716771190342385	0.0	0	0
10	0.0	0.5118264772873309	0.0	0	0
10	0.0	0.5989327169313193	0.0	0	0
10	0.0	0.6559531108727951	0.0	0	0
10	0.0	0.49752859027731405	0.0	0	0
10	0.0	0.5911650767766728	0.0	0	0
10	0.0	0.5423537763506547	0.0	0	0
10	0.0	0.5289475436814992	0.0	0	0
10	0.0	0.48208643573966986	0.0	0	0
10	0.0	0.585948740442089	0.0	0	0
10	0.0	0.6059069788260486	0.0	0	0
10	0.0	0.5463240147882968	0.0	0	0
10	0.0	0.4454857185853039	0.0	0	0
10	0.0	0.3957798756595011	0.0	0	0
10	0.0	0.44614716652954056	0.0	0	0
10	0.0	0.5642354891418355	0.0	0	0
10	0.0	0.5198285884606804	0.0	0	0
10	0.0	0.6236987892934635	0.0	0	0
10	0.0	0.603237739510173	0.0	0	0
10	0.0	0.5125017969547895	0.0	0	0
10	0.0	0.44321223776794366	0.0	0	0
10	0.0	0.5712859037946483	0.0	0	0
10	0.0	0.5568181730808918	0.0	0	0
10	0.0	0.6264475504291668	0.0	0	0
10	0.0	0.509195341907527	0.0	0	0
10	0.0	0.444338919733364	0.0	0	0
10	0.0	0.4128524360165191	0.0	0	0
10	0.0	0.5520174052853137	0.0	0	0
10	0.0	0.5232086186649162	0.0	0	0
10	0.0	0.5348299591881418	0.0	0	0
10	0.0	0.5325708523832	0.0	0	0
10	0.0	0.5180550527754896	0.0	0	0
10	0.0	0.46327928712153194	0.0	0	0
10	0.0	0.5201641074205406	0.0	0	0
10	0.0	0.5182281246004012	0.0	0	0
10	0.0	0.5007039928381263	0.0	0	0
10	0.0	0.6466655520666178	0.0	0	0
10	0.0	0.494210419549133	0.0	0	0
10	0.01	0.527570723944064	0.0	0	0
10	0.01	0.5222864305160845	0.0	0	0
10	0.01	0.5674288269542864	0.0	0	0
10	0.01	0.6049343049602137	0.0	0	0
10	0.01	0.5600435504556388	0.0	0	0
10	0.01	0.5372971645619835	0.0	0	0
10	0.01	0.5842157942506052	0.0	0	0
10	0.01	0.5779343012988716	0.0	0	0
10	0.01	0.5501417591457873	0.0	0	0
10	0.01	0.5679941323307557	0.0	0	0
10	0.01	0.5358917732048499	0.0	0	0
10	0.01	0.5212630457502797	0.0	0	0
10	0.01	0.5642936880858869	0.0	0	0
10	0.01	0.5588112497269832	0.0	0	0
10	0.01	0.5934719053369678	0.0	0	0
10	0.01	0.49720770625387484	0.0	0	0
10	0.01	0.6058568547943071	0.0	0	0
10	0.01	0.5163699042131125	0.0	0	0
10	0.01	0.5899235059312706	0.0	0	0
10	0.01	0.5826328186701407	0.0	0	0
10	0.01	0.5198092869042773	0.0	0	0
10	0.01	0.602147964167496	0.0	0	0
10	0.01	0.5395058869689949	0.0	0	0
10	0.01	0.4838450166345757	0.0	0	0
10	0.01	0.6242586997297758	0.0	0	0
10	0.01	0.4993008228952488	0.0	0	0
10	0.01	0.47855747314221875	0.0	0	0
10	0.01	0.5055947010807367	0.0	0	0
10	0.01	0.6431677558600251	0.0	0	0
10	0.01	0.6003908938789513	0.0	0	0
10	0.01	0.5609044034692112	0.0	0	0
10	0.01	0.5995015235418728	0.0	0	0
10	0.01	0.3468289040760559	0.0	0	0
10	0.01	0.5606346441572866	0.0	0	0
10	0.01	0.5016434957825449	0.0	0	0
10	0.01	0.6344247403559277	0.0	0	0
10	0.01	0.6171774382440505	0.0	0	0
10	0.01	0.5141328739129887	0.0	0	0
10	0.01	0.5137810337451069	0.0	0	0
10	0.01	0.5365467186944524	2.2222222222222223	1.0	1
10	0.01	0.5798597778193744	0.0	0	0
10	0.01	0.477269935944491	0.0	0	0
10	0.01	0.45388647854783687	2.2222222222222223	1.0	1
10	0.01	0.5800466434807323	0.0	0	0
10	0.01	0.6383854395791162	0.0	0	0
10	0.01	0.5229671106907953	0.0	0	0
10	0.01	0.48183027446786325	0.0	0	0
10	0.01	0.5451210321275762	0.0	0	0
10	0.01	0.48911511163227517	0.0	0	0
10	0.01	0.5794419268331599	0.0	0	0
10	0.01	0.5036163062027854	0.0	0	0
10	0.01	0.46536799694505504	0.0	0	0
10	0.01	0.5410443331440102	0.0	0	0
10	0.01	0.45465027006309383	0.0	0	0
10	0.01	0.5128198297676337	0.0	0	0
10	0.01	0.5331998726567238	0.0	0	0
10	0.01	0.591167372425725	0.0	0	0
10	0.01	0.5792842758417265	0.0	0	0
10	0.01	0.49428449571713134	0.0	0	0
10	0.01	0.548660017117603	0.0	0	0
10	0.01	0.4565685528471577	0.0	0	0
10	0.01	0.4332133576359952	0.0	0	0
10	0.01	0.5992020706177404	0.0	0	0
10	0.01	0.48923366509568733	0.0	0	0
10	0.01	0.5260299887824598	0.0	0	0
10	0.01	0.5053501190493277	0.0	0	0
10	0.01	0.5623039947757	0.0	0	0
