node_count	traffic_ms	software_startup_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
49	303564	5880	13630949	116765	0	0	0	0	3942102	33794	0	0	0	0	200	200	2	0.011	0.2875	1.1069999999999998
64	304339	6452	19174464	153787	0	0	0	0	5441045	43669	0	0	0	0	200	200	3	0.009	0.03500000000000002	0.537
81	305199	7132	26267138	195822	0	0	0	0	7341793	54778	0	0	0	0	200	200	3	0.018	0.019000000000000003	0.265
100	306177	7614	34759415	244783	0	0	0	0	9593427	67591	0	0	0	0	200	200	3	0.033999999999999996	0.0195	0.12450000000000001
121	307261	8522	44878965	297583	0	0	0	0	12278655	81456	0	0	0	0	200	200	3	0.020999999999999998	0.025500000000000005	0.07050000000000003
144	308443	9446	57190191	355565	0	0	0	0	15529079	96574	0	0	0	0	200	200	3	0.0165	0.024000000000000004	0.04150000000000001
169	309747	10232	71705047	420078	0	0	0	0	19342778	113330	0	0	0	0	200	200	4	0.027500000000000004	0.038500000000000006	0.042
196	311207	11271	89191234	490363	0	0	0	0	23937908	131637	0	0	0	0	200	200	4	0.026500000000000003	0.03500000000000002	0.0385
225	312731	12358	109634674	566163	0	0	0	0	29284468	151247	0	0	0	0	200	200	4	0.0295	0.03650000000000002	0.04150000000000001
256	314383	13604	134284338	649979	0	0	0	0	35725559	172912	0	0	0	0	200	200	5	0.05	0.05750000000000003	0.06350000000000001
289	316223	14583	162718197	734635	0	0	0	0	43116098	194654	0	0	0	0	200	200	4	0.026000000000000002	0.04800000000000001	0.06400000000000003
324	318191	16014	195020575	830566	0	0	0	0	51528790	219454	0	0	0	0	200	200	5	0.07300000000000001	0.07350000000000002	0.08250000000000003
361	320197	17402	233284888	930634	0	0	0	0	61445231	245060	0	0	0	0	200	200	4	0.08199999999999999	0.08500000000000002	0.10300000000000002
400	322513	18829	277241367	1041985	0	0	0	0	72845261	273734	0	0	0	0	200	200	6	0.06300000000000001	0.09450000000000001	0.12249999999999998
441	324849	20322	328042745	1156368	0	0	0	0	85983148	302953	0	0	0	0	200	200	5	0.17	0.13749999999999998	0.15949999999999998
484	327458	22007	387518494	1285681	0	0	0	0	101366943	336180	0	0	0	0	200	200	6	0.11450000000000002	0.13799999999999998	0.178
529	330174	24191	455544306	1423101	0	0	0	0	118902428	371376	0	0	0	0	200	200	6	0.14450000000000005	0.14500000000000002	0.193
576	333192	26413	535498588	1584789	0	0	0	0	139522151	412702	0	0	0	0	200	200	7	0.15250000000000002	0.186	0.23049999999999998
625	336358	28062	624310436	1754349	0	0	0	0	162386533	456183	0	0	0	0	200	200	7	0.17600000000000005	0.20950000000000002	0.268
676	339838	30391	729835516	1955850	0	0	0	0	189544282	507733	0	0	0	0	200	200	8	0.231	0.2695000000000001	0.332
729	343050	32594	846558211	2161186	0	0	0	0	219569127	560445	0	0	0	0	200	200	7	0.24099999999999996	0.33499999999999996	0.4165
784	347217	38754	980659617	2404208	0	0	0	0	254013916	622606	0	0	0	0	200	200	7	0.363	0.4265	0.5294999999999999
841	351429	46354	1133901254	2693950	0	0	0	0	293308743	696669	0	0	0	0	200	200	7	0.3315	0.47300000000000014	0.6275000000000002
900	355949	51104	1306203223	3050435	0	0	0	0	337465610	788028	0	0	0	0	200	200	8	0.29799999999999993	0.5189999999999999	0.7110000000000001
961	361314	56367	1512817529	3539352	0	0	0	0	390491447	913518	0	0	0	0	200	200	8	0.402	0.5980000000000001	0.8084999999999998
1024	365798	65436	1741867382	4125248	0	0	0	0	449131113	1063390	0	0	0	0	200	200	7	0.4685	0.916	1.2229999999999996
1089	372041	66466	2010424181	4856432	0	0	0	0	517819286	1250316	0	0	0	0	200	200	7	0.5694999999999999	1.3104999999999998	1.7879999999999996
1156	468213	89124	2658079524	6449232	0	0	0	0	684367596	1658749	0	0	0	0	200	200	8	0.4545	1.7060000000000002	2.6479999999999997
1225	838709	97486	9168620710	20298240	0	6816	0	0	2348039796	5199423	0	3404	0	0	200	200	8	0.6715	1.832	3.6684999999999994
1296	1159699	115191	37261627047	75294973	0	141748	0	0	9541722903	19271152	0	62881	0	0	200	182	9	7.127000000000001	9.0825	9.7405
1369	1250878	101436	38159193296	77180738	0	178251	0	0	9807925742	19838033	0	69199	0	0	200	183	24	12.2255	12.937999999999999	12.519
1444	1304478	96524	36787508298	74802512	0	92112	0	0	9445566969	19209096	0	34563	0	0	200	169	13	13.404500000000002	13.4295	12.949500000000004
1521	1359207	106903	12354108360	26439196	0	17597	0	0	3165178398	6775705	0	6088	0	0	200	18	4	18.446	18.125500000000002	13.5905
1600	1299197	111924	10603237945	23071034	0	9456	0	0	2697912634	5881775	0	1168	0	0	200	18	9	14.418000000000001	14.376500000000002	12.995500000000002
1681	1461899	124306	10303707591	23404128	0	76274	0	0	2616949081	5954049	0	18158	0	0	200	28	5	16.779	15.090499999999997	12.432000000000002
1764	1325131	119747	10273935794	22806167	0	24229	0	0	2618491358	5814580	0	4238	0	0	200	28	6	10.033499999999998	12.820500000000001	12.194
1849	1433670	141103	11815275022	26730941	0	3072	0	0	3021268357	6846411	0	373	0	0	200	26	7	13.043000000000001	11.541999999999998	10.932500000000001
1936	832910	143696	6036623810	13548393	0	7883	0	0	1531301801	3443895	0	1787	0	0	200	21	5	17.797000000000004	12.011499999999998	9.4755
2025	1810132	161341	15198994014	33894567	0	13621	0	0	3852787870	8600588	0	2113	0	0	200	6	5	10.115000000000002	10.7375	11.173499999999997
