load_avg1	load_avg5	load_avg15	node_count	packets_send	packets_received	wait_ms	duration_ms	rtt_avg_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns
0.23	0.67	1.33	4	2	1	0	60012	0	101774	1072	0	0	0	0	50997	537	0	0	0	0
0.06	0.52	1.23	9	6	4	0	60016	0	348172	3401	0	0	0	0	129931	1272	0	0	0	0
0.04	0.42	1.13	16	12	8	0	60009	0	765587	6885	0	0	0	0	253724	2283	0	0	0	0
0.24	0.38	1.06	25	20	12	0	60006	1	1447022	11901	0	0	0	0	449479	3699	0	0	0	0
0.61	0.47	1.04	36	30	20	0	60004	0	2402707	17800	0	0	0	0	716562	5305	0	0	0	0
0.62	0.51	1.00	49	42	27	0	60003	1	3855083	26027	0	0	0	0	1119953	7555	0	0	0	0
0.80	0.57	0.98	64	56	38	0	60002	1	5881076	36050	0	0	0	0	1675640	10261	0	0	0	0
0.70	0.65	0.97	81	72	50	0	60002	1	8561249	47891	0	8	0	0	2401224	13412	0	0	0	0
0.81	0.73	0.98	100	90	62	0	60001	1	12109700	62251	0	4	0	0	3356625	17223	0	0	0	0
