load_avg1	load_avg5	load_avg15	node_count	packets_send	packets_received	wait_ms	duration_ms	rtt_avg_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns
2.59	1.44	0.79	4	2	0	0.0	60038	0	141520	1812	0	0	0	0	70760	906	0	0	0	0
2.16	1.57	0.88	9	6	2	0.0	60016	0	860992	8880	0	0	0	0	319624	3268	0	0	0	0
1.18	1.40	0.88	16	12	3	0.0	60009	0	2726426	23035	0	0	0	0	899738	7559	0	0	0	0
0.76	1.27	0.88	25	20	6	0.0	60005	0	6456896	52178	0	0	0	0	1989038	16007	0	0	0	0
0.58	1.11	0.85	36	30	9	0.0	60004	0	12884868	89284	0	0	0	0	3807030	26371	0	0	0	0
0.82	1.06	0.85	49	42	13	0.0	60002	2	22486708	143714	0	0	0	0	6467904	41408	0	0	0	0
0.96	1.06	0.88	64	56	19	0.0	60002	1	36079740	211362	0	0	0	0	10162050	59691	0	0	0	0
0.71	0.99	0.87	81	72	25	0.0	60002	2	54556832	296756	0	0	0	0	15127436	82520	0	0	0	0
1.14	1.06	0.91	100	90	29	0.0	60001	2	78933122	402601	0	0	0	0	21623128	110614	0	0	0	0
