load_avg1	load_avg5	load_avg15	node_count	packets_send	packets_received	wait_ms	duration_ms	rtt_avg_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns
0.88	0.31	0.16	4	2	1	0.0	60038	0	83352	419	0	0	0	0	41741	210	0	0	0	0
0.81	0.42	0.21	9	6	4	0.0	60017	0	322095	1407	0	0	0	0	113458	503	0	0	0	0
0.69	0.48	0.26	16	12	8	0.0	60009	0	918084	3358	0	4	0	0	286103	1073	0	0	0	0
0.84	0.59	0.31	25	20	11	0.0	60006	1	2191831	6423	0	6	0	0	643451	1931	0	0	0	0
0.51	0.56	0.32	36	30	19	0.0	60004	0	4242480	10351	0	4	0	0	1191306	2987	0	0	0	0
0.82	0.67	0.39	49	42	23	0.0	60003	1	8090622	17637	0	4	0	0	2225464	4965	0	0	0	0
0.77	0.70	0.42	64	56	33	0.0	60002	1	14295282	28660	0	2	0	0	3886909	7935	0	0	0	0
1.04	0.87	0.51	81	72	46	0.0	60001	1	24081159	45193	0	4	0	0	6448711	12370	0	0	0	0
1.41	1.10	0.63	100	90	56	0.0	60001	1	37578304	62215	0	18	0	0	9985182	16792	0	0	0	0
