node_count	time_ms	step_distance_m	n	packets_arrived_pc	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms
50	19179	50	0	100.0	9590266	65845	0	53059	0	0	652604	4309	0	0	0	0	200	200	0.23079499999999986
50	19193	50	1	100.0	21615699	74096	0	39885	0	0	804857	4402	0	0	0	0	200	200	0.20310500000000004
50	19197	50	2	100.0	94650294	252903	0	91764	0	0	775011	4310	0	1	0	0	200	200	0.2169850000000001
50	19189	50	3	100.0	55247184	161363	0	81756	0	0	947443	4754	0	0	0	0	200	200	0.23735999999999988
50	19184	50	4	100.0	68439355	210724	0	101006	0	0	647322	3636	0	1	0	0	200	200	0.16270999999999997
50	19190	50	5	100.0	59023579	176656	0	94360	0	0	924791	4391	0	0	0	0	200	200	0.2188750000000001
50	19191	100	0	100.0	165695116	405430	0	209305	0	0	899113	4558	0	1	0	0	200	200	0.2511300000000002
50	19191	100	1	100.0	181320009	450606	0	237318	0	0	978329	4321	0	8	0	0	200	200	0.21369500000000002
50	19190	100	2	100.0	237510649	725705	0	210832	0	0	963645	4111	0	8	0	0	200	200	0.19239499999999995
50	19189	100	3	100.0	186869930	505772	0	231025	0	0	892493	4166	0	6	0	0	200	200	0.19113000000000008
50	19192	100	4	100.0	159354975	527559	0	249705	0	0	1011623	4138	0	1	0	0	200	200	0.19970499999999988
50	19189	100	5	100.0	223312064	566518	0	147953	0	0	962027	4256	0	5	0	0	200	200	0.2105199999999999
50	19190	150	0	96.5	251281758	659257	0	330911	0	0	891880	4281	0	3	0	0	200	193	0.21727179487179493
50	19189	150	1	100.0	503847149	1295206	0	638630	0	0	1026988	4501	0	22	0	0	200	200	0.23084999999999997
50	19927	150	2	91.5	258100492	631578	0	336265	0	0	986831	4092	0	5	0	0	200	183	0.21576502732240438
50	19190	150	3	99.5	369116779	988047	0	481847	0	0	1010698	4165	0	15	0	0	200	199	0.22009547738693463
50	19193	150	4	98.5	233203803	603700	0	250815	0	0	1067926	4459	0	3	0	0	200	197	0.22607106598984766
50	19202	150	5	100.0	227206583	638409	0	398958	0	0	1023141	4035	0	4	0	0	200	200	0.197075
50	19189	200	0	100.0	239735640	592012	0	267122	0	0	1046624	4321	0	1	0	0	200	200	0.2205800000000001
50	19190	200	1	100.0	339986355	800600	0	423080	0	0	992446	4236	0	6	0	0	200	200	0.20073000000000005
50	19188	200	2	100.0	266616356	743185	0	423012	0	0	937225	4074	0	17	0	0	200	200	0.21824000000000016
50	19191	200	3	100.0	209599138	544446	0	331573	0	0	1003864	4014	0	8	0	0	200	200	0.1972199999999999
50	19190	200	4	100.0	265082259	647252	0	341964	0	0	1024626	4130	0	0	0	0	200	200	0.20268000000000008
50	19193	200	5	100.0	186138855	464721	0	278848	0	0	1063999	4350	0	0	0	0	200	200	0.205535
50	19691	250	0	95.5	483688471	1295063	0	664578	0	0	1013340	4602	0	18	0	0	200	191	0.24369430051813462
50	19187	250	1	100.0	446077695	1359901	0	553340	0	0	1124937	4688	0	12	0	0	200	200	0.23462999999999987
50	19972	250	2	96.5	348859406	950075	0	456842	0	0	1035194	4149	0	12	0	0	200	193	0.20988082901554395
50	19183	250	3	100.0	220572229	555384	0	302101	0	0	946670	4026	0	8	0	0	200	200	0.20137499999999997
50	19190	250	4	100.0	141587509	353612	0	181793	0	0	1082546	4356	0	1	0	0	200	200	0.21435
50	19190	250	5	100.0	163455465	390582	0	210512	0	0	1036222	4076	0	0	0	0	200	200	0.19805500000000012
50	19896	300	0	98.5	406959581	842063	0	310089	0	0	1020912	4522	0	1	0	0	200	197	0.22574619289340114
50	19179	300	1	100.0	494380907	1234491	0	591926	0	0	968308	3960	0	7	0	0	200	200	0.2055400000000002
50	19189	300	2	100.0	243777135	552745	0	310561	0	0	941027	4017	0	4	0	0	200	200	0.20509500000000006
50	19180	300	3	100.0	261776118	725615	0	455078	0	0	952476	3811	0	6	0	0	200	200	0.19255499999999998
50	19192	300	4	100.0	213222689	590444	0	497433	0	0	928759	3941	0	14	0	0	200	200	0.20322999999999997
50	19191	300	5	100.0	207975495	502574	0	309355	0	0	936840	4035	0	8	0	0	200	200	0.2002449999999999
50	20169	350	0	98.5	298265108	785005	0	387474	0	0	980497	4069	0	11	0	0	200	197	0.20031472081218268
50	19183	350	1	100.0	285509797	681734	0	331410	0	0	1006161	4457	0	4	0	0	200	200	0.21808000000000022
50	19189	350	2	100.0	367213227	947847	0	526568	0	0	953907	4388	0	11	0	0	200	200	0.23583999999999997
50	19187	350	3	100.0	180513134	466158	0	337492	0	0	900697	4056	0	5	0	0	200	200	0.215445
50	19190	350	4	100.0	63896815	161201	0	86183	0	0	916784	3937	0	1	0	0	200	200	0.187225
50	19185	350	5	100.0	249747783	680154	0	321716	0	0	979944	4060	0	3	0	0	200	200	0.18523499999999996
50	19191	400	0	100.0	270827663	681406	0	357336	0	0	945081	4282	0	11	0	0	200	200	0.21094000000000016
50	19194	400	1	100.0	157681883	391795	0	210967	0	0	1004702	4075	0	5	0	0	200	200	0.19418499999999997
50	19190	400	2	100.0	170434527	440012	0	221556	0	0	902978	3880	0	2	0	0	200	200	0.1830700000000001
50	19180	400	3	100.0	271700809	848916	0	411725	0	0	884976	3921	0	12	0	0	200	200	0.18575500000000011
50	19197	400	4	100.0	169952040	493411	0	328309	0	0	1024201	4149	0	5	0	0	200	200	0.20254500000000003
50	19184	400	5	100.0	246732995	715279	0	341256	0	0	978639	4138	0	4	0	0	200	200	0.19143000000000002
