dataset_name	node_count	traffic_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
altdorf-0660	660	312492	11441609471	65771417	0	730041	0	0	68794222	404951	0	2384	0	0	660	656	31.01419207317072	0.91	3.82	6.85
berlin-0795	795	316406	2172388230	7027441	0	4945	0	0	51638969	275921	0	87	0	0	795	772	15.871506476683917	0.96	3.21	7.39
bielefeld-0246	246	302997	466069643	2997114	0	1417	0	0	12785416	78372	0	53	0	0	246	246	10.073134146341461	0.15	3.37	8.18
bremen-0835	835	319119	1757112049	9424993	0	9413	0	0	46294348	271808	0	123	0	0	835	834	16.53038729016787	0.67	3.54	7.98
cologne-area-0279	279	303540	259377654	1382865	0	549	0	0	14870831	86368	0	4	0	0	279	279	9.67009318996416	0.51	2.75	7.1
leipzig-0210	210	302586	100516505	509102	0	0	0	0	13608357	75164	0	0	0	0	210	210	9.795447619047621	0.03	1.38	4.87
ulm-0217	217	302634	155166453	834409	0	1	0	0	11061895	64236	0	0	0	0	217	217	8.718898617511517	0.04	1.02	3.49
