node_count	time_ms	step_distance_m	n	packets_arrived_pc	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns
50	13256	50	0	32.515337423312886	3183340	10371	0	0	0	0	450686	1486	0	0	0	0
50	13210	50	1	21.965317919075144	3946797	14457	0	0	0	0	580931	2138	0	0	0	0
50	13521	50	2	30.864197530864196	3803811	13234	0	0	0	0	571058	1988	0	0	0	0
50	13218	50	3	17.857142857142858	3376926	8137	0	0	0	0	473512	1210	0	0	0	0
50	13247	50	4	41.81818181818181	3404015	12406	0	0	0	0	498372	1840	0	0	0	0
50	13345	50	5	19.88950276243094	3713450	10863	0	0	0	0	555002	1636	0	0	0	0
50	13241	100	0	13.17365269461078	4644033	14467	0	0	0	0	665751	2104	0	0	0	0
50	13227	100	1	7.547169811320755	3038105	11316	0	0	0	0	458713	1698	0	0	0	0
50	13214	100	2	8.80503144654088	4658608	17126	0	0	0	0	700610	2664	0	0	0	0
50	13461	100	3	21.26436781609195	5463953	20174	0	0	0	0	790961	2799	0	0	0	0
50	13228	100	4	10.38961038961039	3679673	9977	0	0	0	0	524253	1444	0	0	0	0
50	13722	100	5	10.273972602739725	6048766	24629	0	0	0	0	931578	4150	0	0	0	0
50	13316	150	0	11.11111111111111	3783426	9423	0	0	0	0	543405	1353	0	0	0	0
50	13239	150	1	5.813953488372093	4047133	9914	0	0	0	0	621304	1711	0	0	0	0
50	13254	150	2	9.62962962962963	5635127	14306	0	0	0	0	762686	1950	0	0	0	0
50	13211	150	3	8.955223880597014	4479981	11850	0	0	0	0	590620	1553	0	0	0	0
50	13298	150	4	14.492753623188406	6133808	16334	0	0	0	0	807298	2355	0	0	0	0
50	13654	150	5	21.804511278195488	4991654	12384	0	0	0	0	629773	1561	0	0	0	0
50	13375	200	0	9.929078014184398	4156277	9228	0	0	0	0	572057	1312	0	0	0	0
50	13221	200	1	4.716981132075472	5925980	15020	0	0	0	0	686044	1731	0	0	0	0
50	13210	200	2	8.450704225352112	4164608	9794	0	0	0	0	510756	1269	0	0	0	0
50	13304	200	3	15.454545454545453	5595500	11445	0	0	0	0	719986	1478	0	0	0	0
50	13456	200	4	9.090909090909092	5187291	12063	0	0	0	0	616828	1486	0	0	0	0
50	13275	200	5	17.96875	4327095	10299	0	0	0	0	574680	1390	0	0	0	0
50	13228	250	0	8.19672131147541	5318463	12062	0	0	0	0	669516	1618	0	0	0	0
50	13393	250	1	14.19753086419753	5786724	13636	0	0	0	0	729398	1754	0	0	0	0
50	13199	250	2	14.56953642384106	4868593	11157	0	0	0	0	675780	1647	0	0	0	0
50	13235	250	3	8.235294117647058	6251820	13747	0	0	0	0	862572	2056	0	0	0	0
50	13250	250	4	16.216216216216218	4246946	12063	0	0	0	0	566948	1672	0	0	0	0
50	13213	250	5	9.615384615384617	4669235	9445	0	0	0	0	574311	1307	0	0	0	0
50	13283	300	0	9.45945945945946	4237408	10557	0	0	0	0	496180	1281	0	0	0	0
50	13575	300	1	5.263157894736842	4485119	12869	0	0	0	0	541156	1532	0	0	0	0
50	13273	300	2	2.1739130434782608	5321037	11784	0	0	0	0	645647	1505	0	0	0	0
50	13227	300	3	9.333333333333334	6547080	30779	0	0	0	0	806988	3687	0	0	0	0
50	13296	300	4	8.227848101265822	5440378	13343	0	0	0	0	777338	1984	0	0	0	0
50	13465	300	5	10.191082802547772	6351953	14231	0	0	0	0	867795	1985	0	0	0	0
50	13335	350	0	13.333333333333334	4301152	11997	0	0	0	0	609864	1692	0	0	0	0
50	13479	350	1	2.564102564102564	5090813	10682	0	0	0	0	697270	1522	0	0	0	0
50	13285	350	2	16.176470588235293	5415873	15745	0	0	0	0	715120	1932	0	0	0	0
50	13355	350	3	7.936507936507936	4379149	11401	0	0	0	0	581312	1515	0	0	0	0
50	13231	350	4	4.964539007092199	5853012	14068	0	0	0	0	785374	2048	0	0	0	0
50	13217	350	5	25.735294117647058	4156889	10325	0	0	0	0	558289	1406	0	0	0	0
50	13209	400	0	10.909090909090908	4996882	10899	0	0	0	0	629592	1349	0	0	0	0
50	13278	400	1	13.559322033898304	5465796	12673	0	0	0	0	674611	1637	0	0	0	0
50	13214	400	2	14.285714285714285	4060882	10762	0	0	0	0	523891	1469	0	0	0	0
50	13226	400	3	14.414414414414415	5245189	11445	0	0	0	0	614184	1435	0	0	0	0
50	13210	400	4	10.909090909090908	3850567	8763	0	0	0	0	498557	1190	0	0	0	0
50	13185	400	5	16.27906976744186	5167022	11795	0	0	0	0	662717	1728	0	0	0	0
