node_count	traffic_ms	software_startup_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
50	305351	354	12096	288	0	0	0	0	6174	147	0	0	0	0	49	0	0.0	0.47	0.88	1.19
100	310485	654	24696	588	0	0	0	0	12474	297	0	0	0	0	99	0	0.0	1.13	0.8	1.02
150	315572	958	37296	888	0	0	0	0	18774	447	0	0	0	0	149	0	0.0	0.53	0.7	0.91
200	320655	1258	49896	1188	0	0	0	0	25074	597	0	0	0	0	199	0	0.0	0.49	1.1	1.21
250	325831	1562	62496	1488	0	0	0	0	31374	747	0	0	0	0	249	0	0.0	0.39	0.72	1.03
300	330816	1862	75096	1788	0	0	0	0	37674	897	0	0	0	0	299	0	0.0	0.58	1.03	1.16
