node_count	traffic_ms	software_startup_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
50	305416	355	4161520	12792	0	0	0	0	2034974	5795	0	0	0	0	49	49	0.7560000000000001	0.51	1.0	1.14
100	310609	554	15278490	32383	0	0	0	0	7478950	14171	0	0	0	0	99	99	0.8477777777777777	0.42	0.77	1.0
150	315649	755	-4308358	-17478	0	0	0	0	-2144067	-9396	0	0	0	0	149	149	1.177185185185185	0.64	1.07	1.08
200	320694	1058	58383282	83519	0	0	0	0	28786552	37266	0	0	0	0	199	199	1.280879396984925	0.74	0.8	0.96
250	325744	1257	90899565	117453	0	0	0	0	45012744	52948	0	0	0	0	249	249	1.5307710843373483	0.45	0.79	0.97
300	330863	1659	132817398	161035	0	0	0	0	65636858	71977	0	0	0	0	299	299	2.0057324414715696	0.43	0.92	1.07
