node_count	software_startup_ms	traffic_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
49	1581	10216	9713143	48607	0	0	0	0	1378269	6935	0	0	0	0	48	48	7.7937916666666665	2.65	18.23	23.36
64	1755	13394	15543682	80966	0	0	0	0	2291861	11896	0	0	0	0	63	63	8.353142857142858	0.98	9.47	18.63
81	1947	16995	24948337	131145	0	0	0	0	3608350	18864	0	0	0	0	80	80	9.498612500000002	0.65	5.19	14.63
100	2169	21008	40238928	208091	0	0	0	0	5654302	29258	0	0	0	0	99	99	10.234565656565653	0.64	3.51	11.54
121	2418	25471	62989369	329806	0	0	0	0	9207047	47753	0	0	0	0	120	120	12.49059166666667	0.75	3.35	9.36
144	2672	30344	81811780	428954	0	0	0	0	11584133	60387	0	0	0	0	143	143	13.058524475524477	1.47	4.04	8.06
169	3027	35598	84807289	471013	0	0	0	0	11485988	63826	0	0	0	0	168	168	11.464095238095242	1.89	4.97	7.44
196	3564	41360	121725408	670159	0	0	0	0	17092274	93587	0	0	0	0	195	195	13.222158974358978	0.72	5.17	7.13
225	3781	47455	174322429	965230	0	0	0	0	23364546	129541	0	0	0	0	224	224	15.355852678571438	0.58	5.32	6.95
256	4103	53977	236500031	1268382	0	0	0	0	31816287	170298	0	0	0	0	255	255	18.714698039215676	0.49	5.07	6.68
289	4398	60961	253632263	1406050	0	0	0	0	33663128	186645	0	0	0	0	288	288	16.591583333333325	11.11	10.23	8.76
324	5138	68430	300887140	1718258	0	0	0	0	39327231	225272	0	0	0	0	323	323	17.00959442724459	9.22	9.97	9.64
361	5826	76322	326885975	1929243	0	0	0	0	43898086	258452	0	0	0	0	360	360	16.622333333333327	13.88	11.52	10.82
400	6029	84669	396942199	2362197	0	0	0	0	52932171	314323	0	0	0	0	399	399	17.6945739348371	1.95	10.12	12.0
441	6945	93449	489888611	2898111	0	0	0	0	64989077	383559	0	0	0	0	440	440	20.030409090909092	7.21	11.04	12.94
484	7504	102668	629028151	3718060	0	0	0	0	84273219	494892	0	0	0	0	483	483	23.392898550724645	5.24	13.11	14.72
529	8576	112302	657397196	3972620	0	0	0	0	86079367	519993	0	0	0	0	528	528	18.693331439393948	4.73	9.98	13.66
576	8438	123438	180615650	1768650	0	0	0	0	23506123	230102	0	0	0	0	575	1	33.195	3.32	10.66	14.55
