node_count	software_startup_ms	traffic_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
49	1579	10208	5981104	28135	0	0	0	0	1700626	8025	0	0	0	0	48	48	8.1838125	3.28	12.05	14.37
64	1749	13382	12294038	57079	0	0	0	0	3354759	15643	0	0	0	0	63	63	9.781206349206347	0.59	6.36	11.55
81	1944	16979	16702663	78438	0	0	0	0	4791119	22275	0	0	0	0	80	80	10.166675000000007	0.56	3.77	9.27
100	2158	21003	23940432	111923	0	0	0	0	6455952	30216	0	0	0	0	99	99	10.683070707070712	0.88	2.95	7.61
121	2400	25453	36169946	173966	0	0	0	0	9755913	46758	0	0	0	0	120	120	12.075674999999999	0.69	2.79	6.39
144	2663	30310	44793018	219573	0	0	0	0	12384978	60389	0	0	0	0	143	143	12.489769230769234	1.01	2.74	5.44
169	2982	35616	56712765	267697	0	0	0	0	15731160	73686	0	0	0	0	168	168	12.976636904761904	0.64	3.07	4.95
196	3292	41311	68227980	344484	0	0	0	0	17962583	90740	0	0	0	0	195	195	12.924892307692307	0.77	4.57	5.49
225	3676	47397	99133500	494972	0	0	0	0	26529099	132650	0	0	0	0	224	224	15.726004464285717	0.47	3.94	5.15
256	3982	53955	122883755	614882	0	0	0	0	31788328	159509	0	0	0	0	255	255	16.16691764705882	5.38	7.32	6.42
289	4315	60957	170209029	839571	0	0	0	0	45565475	224328	0	0	0	0	288	288	19.26008333333334	2.29	6.88	6.95
324	4885	68423	148361477	762132	0	0	0	0	38618408	198537	0	0	0	0	323	323	14.962795665634669	0.98	5.23	6.58
361	5609	76298	179392003	932518	0	0	0	0	46505918	242152	0	0	0	0	360	360	15.996888888888881	3.09	6.37	7.01
400	6320	84625	236966645	1216216	0	0	0	0	62358714	319475	0	0	0	0	399	399	18.71237593984964	0.36	5.2	6.88
441	6259	93403	352136286	1733529	0	0	0	0	94530801	462474	0	0	0	0	440	440	24.84599545454543	2.59	7.55	8.49
484	7266	102630	404411810	2022123	0	0	0	0	104879153	523957	0	0	0	0	483	483	26.921834368530035	0.69	5.21	7.62
529	7752	112311	385542172	1966699	0	0	0	0	100094411	509970	0	0	0	0	528	528	22.71280681818183	5.43	7.04	8.25
576	9016	122461	459565319	2356293	0	0	0	0	119736933	612560	0	0	0	0	575	575	24.88828347826089	5.05	25.81	21.66
625	8943	132996	615872592	3062820	0	0	0	0	158832724	789882	0	0	0	0	624	624	30.617503205128212	2.56	12.13	16.47
676	10436	144039	597879980	3073157	0	0	0	0	152332514	785217	0	0	0	0	675	674	26.675682492581586	1.08	11.64	18.11
729	11212	155500	643960743	3433487	0	0	0	0	165823184	884060	0	0	0	0	728	726	27.553823691460057	5.32	27.42	26.18
784	11816	167372	730173922	3879833	0	0	0	0	187753195	997364	0	0	0	0	783	781	26.908749039692683	8.35	16.62	22.03
841	12914	179862	905130238	4683330	0	0	0	0	237293702	1223251	0	0	0	0	840	838	33.39227804295942	4.02	22.03	25.22
900	15472	192735	1022153555	5466655	0	0	0	0	262753006	1405459	0	0	0	0	899	897	34.27132441471569	8.03	29.32	31.16
961	15764	206124	1252946938	6443616	0	0	0	0	322263936	1656814	0	0	0	0	960	957	39.56508568443051	6.44	28.28	33.81
1024	16686	220553	1443420321	7372952	0	0	0	0	369885851	1888204	0	0	0	0	1023	1021	36.69867482859945	8.08	9.95	19.51
1089	23855	242276	177671419	1783704	0	0	0	0	45370216	455456	0	0	0	0	1088	0	0.0	2.64	6.94	15.64
