node_count	software_startup_ms	traffic_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
49	1581	10203	8730523	34225	0	0	0	0	2431393	9512	0	0	0	0	48	48	6.162208333333335	8.6	15.1	15.46
64	1745	13379	14900026	53234	0	0	0	0	4234421	15100	0	0	0	0	63	63	6.732603174603176	2.09	8.18	12.53
81	1937	16979	24502191	86169	0	0	0	0	6623070	23613	0	0	0	0	80	80	7.9173625	2.15	4.94	10.11
100	2175	20996	39521991	135467	0	0	0	0	11091591	37916	0	0	0	0	99	99	9.337141414141412	2.53	3.82	8.31
121	2411	25443	58722822	188250	0	0	0	0	15528326	50224	0	0	0	0	120	120	10.815383333333333	2.98	3.75	7.04
144	2671	30303	75415297	255168	0	0	0	0	19780583	67338	0	0	0	0	143	143	11.481846153846147	2.65	3.57	5.98
169	3067	35601	134452092	421112	0	0	0	0	36138637	113710	0	0	0	0	168	168	12.877053571428576	2.88	4.21	5.48
196	3496	41292	178292022	564287	0	0	0	0	46708999	148043	0	0	0	0	195	195	13.179897435897438	4.45	6.5	6.15
225	3801	47409	216017552	658792	0	0	0	0	56033015	171481	0	0	0	0	224	224	11.854138392857141	3.0	5.7	5.8
256	4177	53924	304123843	848194	0	0	0	0	79180791	221351	0	0	0	0	255	255	12.817258823529412	3.08	5.78	5.72
289	4599	60934	409219120	1147298	0	0	0	0	106613579	299244	0	0	0	0	288	288	14.391565972222228	5.86	9.48	7.68
324	5322	68421	559151611	1541699	0	0	0	0	145893463	401572	0	0	0	0	323	323	16.40567182662539	2.72	7.66	7.46
361	6003	76288	630516668	1734056	0	0	0	0	162269795	448079	0	0	0	0	360	360	15.97249722222222	4.41	8.09	7.56
400	6652	84672	789332529	2147896	0	0	0	0	204276470	557769	0	0	0	0	399	399	15.838218045112772	3.36	8.62	8.1
441	7224	93435	930511976	2557515	0	0	0	0	242194186	665869	0	0	0	0	440	439	18.575571753986335	4.12	11.79	9.82
484	7728	102648	1551566328	3910473	0	0	0	0	409232041	1033317	0	0	0	0	483	481	27.69003534303535	3.68	8.94	9.09
529	8755	112334	1557575254	4139629	0	0	0	0	399499186	1063077	0	0	0	0	528	526	24.031547528517116	2.68	9.55	9.22
576	9794	122489	1595683344	4339468	0	0	0	0	407138036	1107651	0	0	0	0	575	574	22.401277003484342	81.59	48.69	26.44
625	10337	133042	2008232075	5114397	0	0	0	0	521631744	1327374	0	0	0	0	624	621	23.65927375201289	2.14	12.74	16.95
676	11693	144048	2249643305	5726951	0	0	0	0	582426208	1482026	0	0	0	0	675	673	25.37793313521544	3.37	20.84	21.89
729	12353	155488	2747521111	7017744	0	0	0	0	703921803	1797691	0	0	0	0	728	721	28.44859639389736	63.85	45.15	29.0
784	14569	167801	3282595817	7933746	0	0	0	0	835889376	2022330	0	0	0	0	783	776	30.0654613402062	2.8	16.96	22.63
841	14981	180057	4114040841	10030024	0	0	0	0	1066987906	2603770	0	0	0	0	840	832	39.41655769230771	60.45	45.38	31.5
900	17142	194514	5674244722	12772189	0	0	0	0	1449080218	3268687	0	0	0	0	899	889	41.82933183352078	75.01	49.73	34.88
961	21083	208718	5277822843	11313671	0	0	0	0	1338321299	2870100	0	0	0	0	960	955	36.75091518324612	44.64	48.13	38.43
1024	22227	225951	5775177599	13932693	0	0	0	0	1469803805	3545011	0	0	0	0	1023	1017	35.173136676499475	15.71	19.21	25.54
1089	24400	238302	11278581940	18146723	0	0	0	0	2850548254	4606721	0	0	0	0	1088	161	37.36805681818182	5.87	16.36	21.36
