node_count	software_startup_ms	traffic_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
50	1598	10428	5543459	19492	0	0	0	0	1601113	5692	0	0	0	0	49	49	3.924836734693878	23.51	28.37	25.0
100	2165	21024	17559283	58441	0	0	0	0	4685623	16082	0	0	0	0	99	99	4.364252525252525	1.49	13.39	19.57
150	2745	31608	42965383	128883	0	0	0	0	11309154	35370	0	0	0	0	149	149	5.960778523489934	2.16	6.78	15.02
200	3384	42157	91932423	276066	0	0	0	0	22882514	72157	0	0	0	0	199	199	5.839462311557784	2.43	4.63	11.53
250	3966	52739	134312656	391095	0	0	0	0	34146829	105449	0	0	0	0	249	249	6.92857429718875	2.41	4.71	9.25
300	4594	63286	200510486	585901	0	0	0	0	50310216	154426	0	0	0	0	299	299	6.655541806020067	2.99	5.21	7.68
350	5193	73940	288488847	810907	0	0	0	0	72620442	215253	0	0	0	0	349	349	7.781266475644697	4.88	10.28	9.01
400	5928	84671	334409110	947850	0	0	0	0	81593608	245945	0	0	0	0	399	399	6.722388471177951	3.08	8.4	8.48
450	6682	95348	449546787	1305891	0	0	0	0	102462309	318920	0	0	0	0	449	449	8.505140311804006	2.68	7.87	8.11
500	7361	106093	516540551	1528547	0	0	0	0	118221635	373375	0	0	0	0	499	499	7.474581162324646	1.77	7.63	7.91
550	8361	116817	602317972	1778794	0	0	0	0	136252828	431805	0	0	0	0	549	549	7.0608524590163935	1.51	7.13	7.52
600	8910	127659	729967398	2127594	0	0	0	0	157068116	494792	0	0	0	0	599	599	7.56102838063439	2.67	9.19	9.84
650	9632	138452	803025790	2367357	0	0	0	0	194375283	610401	0	0	0	0	649	649	6.59962557781202	4.67	10.55	11.14
700	10809	149253	883012115	2563712	0	0	0	0	208058192	648314	0	0	0	0	699	699	8.48751216022889	2.14	11.55	11.35
750	12229	160166	1131584250	3001175	0	0	0	0	263359687	754011	0	0	0	0	749	749	8.344871829105474	3.94	10.17	10.52
800	12674	171054	1025032031	3066974	0	0	0	0	236964840	767013	0	0	0	0	799	794	8.085566750629729	1.74	12.93	14.21
850	13739	182733	1250743806	3674375	0	0	0	0	266920920	858747	0	0	0	0	849	846	8.03130378250591	2.36	11.63	13.87
900	14589	194940	1332201295	3874053	0	0	0	0	300975640	950549	0	0	0	0	899	895	7.972729608938545	2.35	14.69	18.58
950	15637	208798	1517597098	4391959	0	0	0	0	326642605	1036520	0	0	0	0	949	943	8.409489925768831	6.58	9.93	12.82
1000	17556	221855	1897316717	5215924	0	0	0	0	430767379	1285373	0	0	0	0	999	988	9.27724898785423	3.36	9.47	10.85
1050	18075	234488	2082569460	5689970	0	0	0	0	435779997	1305071	0	0	0	0	1049	1044	9.008375478927206	6.47	10.65	14.53
1100	19503	245770	2302870564	6404832	0	0	0	0	478306590	1461893	0	0	0	0	1099	1091	9.919484876260313	3.27	10.68	15.56
1150	20899	257491	2407301525	6927387	0	0	0	0	529451875	1655327	0	0	0	0	1149	1119	8.514794459338695	9.27	11.66	17.11
1200	22762	269128	2788277977	7758247	0	0	0	0	570622908	1756816	0	0	0	0	1199	1158	11.262495682210709	5.3	10.83	13.63
1250	24620	281641	2990386013	8095504	0	0	0	0	625497082	1859390	0	0	0	0	1249	1241	9.962665592264283	7.45	14.02	18.11
1300	26771	292809	3120328605	8266639	0	0	0	0	714890996	2061345	0	0	0	0	1299	1284	10.13778504672896	5.36	11.37	19.0
1350	29245	303744	3335780054	9076477	0	0	0	0	738353093	2201320	0	0	0	0	1349	1333	10.622306076519124	4.54	10.61	17.12
1400	31758	313064	3715455688	9776187	0	0	0	0	821806587	2364919	0	0	0	0	1399	1355	8.753939483394847	9.19	13.03	20.04
1450	34621	325653	3845268187	10508668	0	0	0	0	799811007	2422666	0	0	0	0	1449	1430	9.483034265734274	6.06	14.62	22.19
1500	36513	336043	4137247784	10751365	0	0	0	0	890736613	2565426	0	0	0	0	1499	1489	9.259220282068506	11.15	13.04	22.82
1550	38968	345840	4328669014	11787109	0	0	0	0	982282864	2920870	0	0	0	0	1549	1538	8.900648244473352	210.64	118.49	69.9
1600	41839	360627	4293723412	11588000	0	0	0	0	931694971	2790919	0	0	0	0	1599	1592	8.610795854271352	9.42	14.42	27.88
1650	43559	372193	4516504963	12150442	0	0	0	0	968770636	2905386	0	0	0	0	1649	1632	8.89456433823529	21.54	21.85	26.24
1700	45605	385387	5144529692	13869186	0	0	0	0	1120428872	3336287	0	0	0	0	1699	1655	9.199693051359517	22.22	18.44	24.8
1750	50703	397623	5579495037	14428788	0	0	0	0	1242318684	3545912	0	0	0	0	1749	1672	9.037616028708134	29.66	26.23	33.63
1800	54191	410692	5734398491	15175337	0	0	0	0	1208627433	3564025	0	0	0	0	1799	1774	9.087130777903056	30.29	25.79	32.14
1850	58382	424010	5505222334	15262200	0	43	0	0	1191328131	3678376	0	0	0	0	1849	1817	8.58359438635111	21.75	34.64	36.92
1900	61087	437260	7334791285	18818696	0	0	0	0	1522015324	4318630	0	0	0	0	1899	1812	10.728988416988425	64.13	60.81	55.85
1950	64026	451099	6191428934	16843195	0	0	0	0	1287024901	3940141	0	0	0	0	1949	1936	9.395663739669425	47.72	36.98	39.17
2000	66372	462498	6658927127	17708372	0	231	0	0	1451068972	4306101	0	6	0	0	1999	1980	10.145670707070707	15.03	20.37	30.38
2050	64980	473614	5587486825	14658475	0	69	0	0	1150816647	3246077	0	0	0	0	2049	701	10.883673076923083	14.81	16.59	28.06
