node_count	traffic_ms	software_startup_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
50	303247	20156	19053881	77317	0	0	0	0	7060991	28836	0	0	0	0	200	200	0	0.31	0.73	1.56
100	307985	43453	60479565	172451	0	0	0	0	21265424	62099	0	0	0	0	200	200	0	0.38	0.29	0.81
150	312454	61994	128930738	270945	0	0	0	0	45334728	98455	0	0	0	0	200	200	0	0.53	0.46	0.64
200	315274	83954	214888715	361597	0	0	0	0	73848886	129578	0	0	0	0	200	200	1	0.51	0.54	0.64
250	318294	103110	343042328	471337	0	0	0	0	120639044	172791	0	0	0	0	200	200	1	1.05	0.70	0.73
300	323780	121473	477159449	570405	0	0	0	0	164510663	206135	0	0	0	0	200	200	2	0.89	0.74	0.81
350	325670	142753	644313797	757115	0	0	0	0	220425878	271253	0	0	0	0	200	200	3	1.00	0.86	0.92
400	331329	158045	807479167	867481	0	0	0	0	268596202	303647	0	0	0	0	200	200	4	1.20	1.31	1.51
450	334457	180006	1048950489	1103058	0	0	0	0	351840806	386182	0	0	0	0	200	200	4	2.13	1.97	1.88
500	339499	216766	1282278148	1359533	0	0	0	0	424365780	469401	0	0	0	0	200	200	5	2.55	2.52	2.35
