load_avg1	load_avg5	load_avg15	node_count	packets_send	packets_received	wait_ms	duration_ms	rtt_avg_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns
0.24	0.92	1.03	50	25	25	60000	60003	0	7333674	28443	0	0	0	0	2773866	11038	0	0	0	0
0.37	0.70	0.91	100	50	50	60000	60002	0	23806840	68615	0	0	0	0	8519822	25709	0	0	0	0
0.54	0.74	0.89	150	75	75	60000	60001	0	51268176	111601	0	0	0	0	18312919	42072	0	0	0	0
0.58	0.79	0.90	200	100	100	60000	60000	0	85104840	150596	0	0	0	0	29744334	56204	0	0	0	0
