load_avg1	load_avg5	load_avg15	node_count	packets_send	packets_received	wait_ms	duration_ms	rtt_avg_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns
0.41	0.79	0.88	50	25	25	60000	60001	28	78264707	197675	0	0	0	0	39206381	99136	0	0	0	0
1.26	1.25	1.06	100	50	50	60000	60000	47	409803084	832120	0	0	0	0	205045508	416464	0	0	0	0
2.03	1.76	1.32	150	75	74	60000	60000	64	1166692287	1989226	0	0	0	0	583553508	995095	0	0	0	0
5.72	4.27	2.46	200	100	100	60000	60004	107	3333399457	4272476	0	0	0	0	1667046606	2136879	0	0	0	0
