node_count	traffic_ms	software_startup_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
50	303629	5673	8151979	70798	0	0	0	0	3843590	33778	0	0	0	0	200	200	3	0.0055	0.3015	1.136
100	306172	7179	18638475	136700	0	0	0	0	8870543	65575	0	0	0	0	200	200	3	0.012	0.04400000000000002	0.5585
150	308767	8732	32459082	204575	0	0	0	0	15492405	98209	0	0	0	0	200	200	3	0.009000000000000001	0.017500000000000005	0.273
200	311391	10229	48715347	269593	0	0	0	0	23395612	130214	0	0	0	0	200	200	3	0.02	0.029000000000000005	0.14650000000000002
250	314130	12065	67833471	336655	0	0	0	0	32814622	163408	0	0	0	0	200	200	3	0.027000000000000003	0.033500000000000016	0.09350000000000006
300	316790	13420	90235535	406636	0	0	0	0	43757925	197228	0	0	0	0	200	200	4	0.04900000000000001	0.047500000000000014	0.07550000000000003
350	319573	15484	116093590	474942	0	0	0	0	56350978	231297	0	0	0	0	200	200	3	0.054000000000000006	0.056000000000000015	0.07150000000000002
400	322468	16648	144439575	544838	0	0	0	0	70341075	265817	0	0	0	0	200	200	3	0.08900000000000001	0.06900000000000002	0.07500000000000002
450	325330	18089	178053530	621495	0	0	0	0	86343959	302202	0	0	0	0	200	200	3	0.11200000000000002	0.10100000000000002	0.09900000000000002
500	328339	20610	214137837	703050	0	0	0	0	104147733	342513	0	0	0	0	200	200	3	0.08800000000000002	0.09900000000000005	0.10900000000000001
550	331496	21795	255547223	791668	0	0	0	0	124381714	385116	0	0	0	0	200	200	3	0.10400000000000001	0.11800000000000004	0.13949999999999999
600	334687	23000	300935329	884891	0	0	0	0	146352226	430257	0	0	0	0	200	200	3	0.09150000000000001	0.11950000000000002	0.15549999999999997
650	338141	24813	350778354	985340	0	0	0	0	170967246	480434	0	0	0	0	200	200	3	0.11750000000000002	0.1695	0.19349999999999998
700	341175	26211	405187371	1088033	0	0	0	0	197620211	530901	0	0	0	0	200	200	3	0.16500000000000004	0.1885	0.21750000000000003
750	344494	28146	465643407	1208184	0	0	0	0	226912111	588868	0	0	0	0	200	200	3	0.2225	0.21500000000000002	0.2495
800	347866	29670	526595027	1290578	0	0	0	0	256522771	629229	0	0	0	0	200	200	3	0.21200000000000002	0.24149999999999996	0.2905
