node_count	software_startup_ms	traffic_measurement_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
50	2219	300648	1769878446	6255579	0	0	0	0	521735656	1868401	0	0	0	0	50	50	0.45647999999999994	0.39	1.02	58.29
100	2910	301282	9664879510	31579367	0	1010	0	0	2574776838	8427316	0	20	0	0	100	97	0.9535670103092778	0.68	0.47	2.8
150	4076	301836	40537006094	128603906	0	94814	0	0	10397192798	32951695	0	9769	0	0	150	148	4.31194594594595	6.27	11.43	6.77
200	4988	308407	71848946382	227796970	0	621317	0	0	17210502050	54599285	0	89133	0	0	200	175	100.46686857142858	62.38	44.3	21.4
250	5387	312407	67237969890	220149902	0	2167458	0	0	16810943530	55658452	0	387090	0	0	250	153	192.80350980392154	48.24	42.44	22.29
300	14114	306970	52948816232	176243346	0	1711411	0	0	13014736842	43807526	0	286727	0	0	300	121	308.16141322314047	113.87	77.42	37.35
