node_count	software_startup_ms	traffic_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
50	1600	10435	1669673	6907	0	0	0	0	492486	2115	0	0	0	0	49	49	6.165816326530614	0.96	14.49	20.21
100	2175	21026	4774439	19915	0	0	0	0	1334384	5849	0	0	0	0	99	99	6.545969696969697	0.47	6.59	15.54
150	2747	31619	10751141	44066	0	0	0	0	2823858	12250	0	0	0	0	149	149	7.414369127516778	0.36	3.68	11.88
200	3317	42197	14093394	59711	0	0	0	0	3728787	16846	0	0	0	0	199	199	7.107311557788941	0.94	2.87	9.12
250	3904	52778	21433629	91225	0	0	0	0	5696505	25863	0	0	0	0	249	249	7.620248995983938	0.22	2.34	7.08
300	4485	63286	25526062	111117	0	0	0	0	6857184	32147	0	0	0	0	299	299	7.416889632107026	0.51	2.09	5.57
350	5081	73938	39131194	163905	0	0	0	0	10415372	46904	0	0	0	0	349	349	8.532077363896851	1.01	6.36	7.3
400	5692	84625	37031139	164500	0	0	0	0	10154282	48970	0	0	0	0	399	399	7.442436090225558	0.67	3.01	5.82
450	6341	95336	52337683	226168	0	0	0	0	13449830	63378	0	0	0	0	449	449	8.197385300668147	0.59	2.79	5.31
500	7064	106077	49385762	220052	0	0	0	0	13786526	67345	0	0	0	0	499	499	7.585541082164329	1.74	6.45	7.77
550	7759	116800	59701918	271249	0	0	0	0	16123915	80440	0	0	0	0	549	549	7.769296903460845	0.64	4.33	7.2
600	8455	127647	70799015	320990	0	0	0	0	18548470	92861	0	0	0	0	599	599	7.903475792988309	0.85	4.12	8.24
650	9186	138430	69845184	322183	0	0	0	0	21004652	105435	0	0	0	0	649	649	7.887861325115562	0.73	3.03	7.01
700	10035	149252	96452352	425748	0	0	0	0	25705548	126363	0	0	0	0	699	699	8.58022460658082	2.22	11.33	12.44
750	10746	160135	97354443	441699	0	0	0	0	28051398	139706	0	0	0	0	749	749	8.490351134846462	3.07	10.05	13.2
800	11687	171220	98936996	460952	0	0	0	0	28853388	148381	0	0	0	0	799	799	8.029765957446816	6.6	10.08	12.58
850	12801	182861	124682140	577361	0	0	0	0	35476453	182951	0	0	0	0	849	849	8.063239104829208	3.13	7.59	12.46
900	15109	195146	135564650	624279	0	0	0	0	39533436	202077	0	0	0	0	899	899	8.35022803114571	2.27	5.81	11.2
950	16688	209361	156735030	721609	0	0	0	0	43392564	223385	0	0	0	0	949	949	8.623830347734467	3.88	11.31	14.26
1000	17416	223440	169507502	782808	0	0	0	0	49963798	255369	0	0	0	0	999	999	8.973734734734734	1.16	11.76	17.04
1050	20423	235327	189640497	870109	0	0	0	0	52118241	269672	0	0	0	0	1049	1049	8.876916110581503	3.57	9.77	15.71
1100	21102	246717	224192652	1021938	0	0	0	0	58631931	303434	0	0	0	0	1099	1099	9.428993630573263	3.05	9.33	14.4
1150	21547	258586	214326044	968065	0	0	0	0	63845270	323933	0	0	0	0	1149	1149	9.141168842471721	4.05	20.19	35.95
1200	22707	270095	260958557	1182853	0	0	0	0	68819889	355645	0	0	0	0	1199	1199	9.723282735613003	3.1	11.01	21.81
1250	26400	281601	243150807	1151365	0	0	0	0	68972721	365934	0	0	0	0	1249	1249	9.1232313851081	2.54	5.73	14.9
1300	23791	293277	231729998	1122462	0	0	0	0	74224219	394880	0	0	0	0	1299	1299	8.824680523479609	4.49	6.72	14.36
1350	26143	304141	246481468	1199135	0	0	0	0	77728520	416033	0	0	0	0	1349	1349	8.993529280948843	5.65	10.76	16.07
1400	26439	315795	268239488	1270111	0	0	0	0	84608824	445086	0	0	0	0	1399	1399	9.032079399141631	6.05	13.52	21.89
1450	28020	327695	307497918	1438732	0	0	0	0	91482546	481607	0	0	0	0	1449	1449	9.522156185210775	4.92	11.74	19.91
