node_count	software_startup_ms	traffic_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
49	1582	10217	11028209	43666	0	0	0	0	1533382	6155	0	0	0	0	48	48	4.757645833333334	10.46	26.66	27.78
64	1755	13397	20186425	82858	0	0	0	0	2987350	12390	0	0	0	0	63	63	6.016095238095239	2.75	13.48	22.05
81	1951	17002	32160233	126729	0	0	0	0	4551695	18064	0	0	0	0	80	80	6.995324999999999	3.81	8.16	17.7
100	2236	21025	47181164	165146	0	0	0	0	6432282	22597	0	0	0	0	99	99	6.936474747474748	2.69	5.97	14.36
121	2476	25472	68227125	240831	0	0	0	0	9496510	33784	0	0	0	0	120	120	7.351833333333333	6.39	9.17	13.73
144	2900	30353	137175219	426356	0	0	0	0	18551309	58193	0	0	0	0	143	143	9.645818181818179	3.53	6.42	11.06
169	3228	35632	184513963	578706	0	0	0	0	24790308	78448	0	0	0	0	168	168	7.91874404761905	4.2	6.68	9.63
196	3521	41331	297634321	936426	0	0	0	0	39777154	125513	0	0	0	0	195	195	11.53195897435897	3.94	7.17	8.75
225	4091	47439	327289634	1027478	0	0	0	0	43363179	137043	0	0	0	0	224	224	10.16288392857143	3.5	7.17	8.05
256	4461	54003	399672698	1338933	0	0	0	0	52280543	175836	0	0	0	0	255	255	11.552678431372556	3.4	8.26	8.19
289	4935	60966	517730609	1682024	0	0	0	0	67882857	221342	0	0	0	0	288	288	12.89439236111111	2.83	8.47	8.43
324	5411	68406	827593784	2476657	0	0	0	0	109191925	327452	0	0	0	0	323	323	15.974563467492272	5.28	11.86	10.46
361	6514	76319	982840875	2862963	0	0	0	0	130179092	378147	0	0	0	0	360	360	15.360597222222216	4.25	13.35	12.08
400	6684	84685	1449819711	3915729	0	0	0	0	193852730	525888	0	0	0	0	399	399	22.21948621553887	2.54	11.26	11.68
441	7861	93457	1612171086	4407309	0	0	0	0	214475071	587454	0	0	0	0	440	440	19.573211363636364	10.36	21.28	16.09
484	8040	102727	1999118369	5546810	0	0	0	0	259657052	724209	0	0	0	0	483	483	21.43930848861282	3.56	15.57	16.77
529	9389	112400	2210678753	6145034	0	0	0	0	287380450	800653	0	0	0	0	528	528	22.57155871212121	3.17	13.08	16.12
576	9600	123548	3301518813	7312851	0	57	0	0	429682756	948590	0	2	0	0	575	139	19.158661870503604	2.54	14.53	16.79
