node_count	software_startup_ms	traffic_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
49	1584	10207	6605883	30400	0	0	0	0	1832202	8436	0	0	0	0	48	48	8.450166666666668	2.41	12.04	17.33
64	1755	13380	9585563	46576	0	0	0	0	2735189	13270	0	0	0	0	63	63	8.716095238095239	0.41	6.02	13.67
81	1939	16985	15681826	73280	0	0	0	0	4418678	20628	0	0	0	0	80	80	9.894437500000002	3.09	4.47	11.22
100	2164	21007	20930230	98128	0	0	0	0	5653983	26467	0	0	0	0	99	99	9.93937373737374	0.71	3.17	9.03
121	2396	25460	38669534	176018	0	0	0	0	10805848	48993	0	0	0	0	120	120	13.076524999999998	0.73	3.02	7.51
144	2706	30308	43666793	211043	0	0	0	0	11605543	56091	0	0	0	0	143	143	12.303825174825176	0.75	2.93	6.31
169	2944	35589	67024407	323322	0	0	0	0	18110688	87285	0	0	0	0	168	168	14.543684523809526	1.57	4.23	6.06
196	3264	41310	80149711	380478	0	0	0	0	20797180	99152	0	0	0	0	195	195	14.97381538461539	0.65	3.42	5.28
225	3693	47452	98890177	493928	0	0	0	0	26296591	131447	0	0	0	0	224	224	15.516745535714291	1.16	4.38	5.37
256	4061	53939	121607288	603022	0	0	0	0	31310026	155822	0	0	0	0	255	255	16.033137254901956	0.44	3.87	5.07
289	4335	60944	166779357	812674	0	0	0	0	44867173	217407	0	0	0	0	288	288	19.570548611111114	2.15	4.75	5.38
324	5087	68423	146597711	752183	0	0	0	0	39816023	202964	0	0	0	0	323	323	16.063758513931887	0.34	4.08	5.22
361	5327	76304	248627918	1212533	0	0	0	0	67496305	327060	0	0	0	0	360	360	22.723338888888883	2.52	5.57	5.92
400	6030	84653	258900417	1332747	0	0	0	0	67276303	346606	0	0	0	0	399	399	20.83877192982456	0.49	5.47	6.49
441	6308	93411	406273148	1971051	0	0	0	0	110042004	530364	0	0	0	0	440	440	30.003738636363643	3.88	11.41	9.93
484	6856	102648	408050237	2015496	0	0	0	0	105172170	519724	0	0	0	0	483	483	26.137983436853	4.32	10.31	11.01
529	8030	112339	357954082	1884469	0	0	0	0	92342682	486299	0	0	0	0	528	528	21.45833901515148	4.54	11.99	12.42
576	8999	122467	429739338	2264104	0	0	0	0	110150070	581430	0	0	0	0	575	575	22.703643478260854	5.15	13.55	14.07
625	9003	133044	623819546	3159585	0	0	0	0	158995426	806774	0	0	0	0	624	624	32.212179487179505	1.46	7.89	11.78
676	9815	144135	784236626	3869604	0	0	0	0	209442024	1025969	0	0	0	0	675	675	37.508557037037036	4.28	8.51	13.43
729	10529	155606	866601240	4296595	0	0	0	0	220523495	1094991	0	0	0	0	728	728	39.65995604395603	7.44	10.44	14.1
784	11550	167649	923755739	4703059	0	0	0	0	241359257	1225814	0	0	0	0	783	783	38.009918263090675	0.89	8.51	14.41
841	12674	180179	865381836	4500884	0	0	0	0	228635931	1180761	0	0	0	0	840	840	30.253742857142857	5.99	14.98	16.56
900	14428	194900	1175132247	5990851	0	0	0	0	314222963	1589498	0	0	0	0	899	899	42.50682202447166	4.48	14.56	17.5
961	17067	206371	1160333383	6020166	0	0	0	0	295975831	1538341	0	0	0	0	960	960	32.85346354166665	7.95	17.78	21.2
1024	20798	221935	1238178700	6730556	0	0	0	0	326273412	1763519	0	0	0	0	1023	1023	40.5609051808407	12.67	20.59	22.47
1089	22022	244356	193582264	1840924	0	0	0	0	49457230	470103	0	0	0	0	1088	4	47.81375	6.09	9.15	17.15
