node_count	software_startup_ms	traffic_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
49	1579	10210	8338098	31809	0	0	0	0	2384336	9105	0	0	0	0	48	48	5.822958333333333	7.75	15.23	18.69
64	1751	13382	14335832	51312	0	0	0	0	3909303	14035	0	0	0	0	63	63	6.564476190476192	1.46	7.74	14.82
81	1941	16977	25428668	90674	0	0	0	0	6797965	24385	0	0	0	0	80	80	7.7508374999999985	2.13	4.76	11.91
100	2192	21003	38897895	129511	0	0	0	0	10675427	35687	0	0	0	0	99	99	9.1489797979798	2.86	4.2	9.89
121	2513	25459	41528367	149706	0	0	0	0	11076632	40070	0	0	0	0	120	120	8.510475	3.21	4.07	8.27
144	2757	30314	76689456	236670	0	0	0	0	20091190	62368	0	0	0	0	143	143	9.880958041958044	2.73	3.9	6.95
169	3022	35602	118404149	370738	0	0	0	0	31425477	98810	0	0	0	0	168	168	12.140767857142858	5.79	5.78	6.72
196	3436	41319	185812721	573782	0	0	0	0	48673108	150095	0	0	0	0	195	195	12.939076923076923	3.14	4.8	5.9
225	3683	47398	252255090	724497	0	0	0	0	68780217	196529	0	0	0	0	224	224	13.36356250000001	4.47	6.12	5.99
256	4258	53948	341595199	949302	0	0	0	0	88527762	246244	0	0	0	0	255	255	16.4931568627451	3.17	5.78	5.77
289	4646	60985	359631452	1063406	0	0	0	0	92951835	274786	0	0	0	0	288	288	14.701979166666664	3.73	6.6	6.01
324	5294	68408	472525753	1351062	0	0	0	0	123331717	353898	0	0	0	0	323	323	13.46656656346749	2.8	6.34	6.02
361	5844	76345	697277172	1997327	0	0	0	0	178878493	513288	0	0	0	0	360	360	22.22744999999998	2.07	6.54	6.19
400	6299	84628	696490828	1960307	0	0	0	0	178768574	505305	0	0	0	0	399	399	15.210355889724307	3.87	9.01	7.62
441	7506	93456	935312319	2457733	0	0	0	0	241357300	635454	0	0	0	0	440	439	20.28796355353076	4.35	11.12	9.13
484	7987	102680	1040574350	2916345	0	0	0	0	265086243	745051	0	0	0	0	483	483	17.302966873706	5.22	14.49	12.22
529	8481	112407	1520474069	4108822	0	0	0	0	393292829	1061585	0	0	0	0	528	528	26.16106439393943	3.15	12.04	11.96
576	9580	122587	1787185298	4617254	0	0	0	0	469011475	1210258	0	0	0	0	575	575	29.531220869565214	4.6	13.59	13.53
625	11124	133136	1817058479	4489096	0	0	0	0	466283005	1152828	0	0	0	0	624	624	22.988698717948704	4.06	12.97	13.96
676	11415	144191	2416173019	5863822	0	0	0	0	622557304	1513372	0	0	0	0	675	675	34.682869629629636	3.15	14.79	16.36
729	12749	155569	2594617568	6422398	0	0	0	0	666380750	1652557	0	0	0	0	728	728	31.243686813186788	5.65	15.86	16.56
784	14082	167541	2688801354	6891786	0	0	0	0	690631161	1771590	0	0	0	0	783	783	30.330918263090656	4.81	16.76	18.09
841	15816	180373	3500682079	8319831	0	0	0	0	914605426	2168871	0	0	0	0	840	839	38.78369725864125	2.62	13.18	15.27
900	21634	194863	4205116626	9916093	0	0	0	0	1068370715	2520510	0	0	0	0	899	898	34.78706013363028	4.22	13.87	16.76
961	20536	209843	4590509531	10337252	0	0	0	0	1166826238	2630054	0	0	0	0	960	960	32.30058645833332	9.24	18.21	20.77
1024	23604	227138	7270351547	14890680	0	0	0	0	1860331952	3811787	0	0	0	0	1023	1023	53.9999462365592	6.84	15.64	20.01
1089	24915	245584	44086729106	44525695	0	0	0	0	12929848898	12311083	0	0	0	0	1088	274	31.683682481751816	4.79	15.12	21.36
