node_count	software_startup_ms	traffic_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
49	1588	10215	6144734	30632	0	0	0	0	870738	4298	0	0	0	0	48	48	8.3689375	1.04	16.43	23.77
64	1756	13394	8605862	40791	0	0	0	0	1171622	5543	0	0	0	0	63	63	8.223698412698413	0.32	8.19	18.76
81	1950	17001	15974088	76933	0	0	0	0	2238142	10755	0	0	0	0	80	80	9.7938	1.02	5.88	15.4
100	2171	21021	20533812	100958	0	0	0	0	2742619	13476	0	0	0	0	99	99	10.019818181818183	2.95	7.03	13.62
121	2408	25473	30833114	150453	0	0	0	0	4260954	20852	0	0	0	0	120	120	11.350033333333336	0.67	5.2	11.37
144	2673	30341	39678230	186478	0	0	0	0	5339712	25169	0	0	0	0	143	143	12.167097902097899	0.66	3.77	9.18
169	2964	35628	55873204	277986	0	0	0	0	7497159	37176	0	0	0	0	168	168	13.422946428571422	1.5	3.77	7.88
196	3277	41354	77813080	364788	0	0	0	0	10623740	49523	0	0	0	0	195	195	15.445317948717948	0.22	3.58	6.98
225	3609	47472	78021581	387283	0	0	0	0	10584393	52469	0	0	0	0	224	224	13.10362946428572	0.91	3.93	6.54
256	3971	54030	95285383	488091	0	0	0	0	12352146	63161	0	0	0	0	255	255	13.193690196078437	0.95	5.05	6.95
289	4367	60962	153008154	748220	0	0	0	0	20162722	98632	0	0	0	0	288	288	18.48680555555555	1.37	5.17	7.12
324	4779	68404	155295735	743273	0	0	0	0	20509230	98048	0	0	0	0	323	323	16.61339009287926	1.24	6.66	8.71
361	5231	76302	223761104	973797	0	0	0	0	29593276	128168	0	0	0	0	360	360	21.154097222222216	2.28	6.45	9.39
400	5756	84650	291089729	1353805	0	0	0	0	38445069	178756	0	0	0	0	399	399	24.674007518796973	1.81	4.66	8.61
441	6254	93434	298158750	1408475	0	0	0	0	38680224	183133	0	0	0	0	440	440	22.582586363636363	2.02	13.26	15.06
484	6874	102644	301810554	1500509	0	0	0	0	38957375	193961	0	0	0	0	483	483	20.498393374741223	2.15	10.28	14.91
529	7522	112349	382603635	1806351	0	0	0	0	49270784	233411	0	0	0	0	528	528	23.20179166666668	0.92	5.96	12.06
576	8260	122466	418204843	1997383	0	0	0	0	54488025	259819	0	0	0	0	575	575	22.77578956521739	2.61	12.35	15.99
625	9038	133047	530009454	2675578	0	0	0	0	69462460	349584	0	0	0	0	624	624	23.91995673076921	1.6	13.1	17.24
676	9749	144128	624323253	3278322	0	0	0	0	80052042	421059	0	0	0	0	675	675	25.182536296296284	2.93	14.36	19.06
729	10631	155627	731859990	3986271	0	0	0	0	95485472	518551	0	0	0	0	728	728	26.5999601648352	3.46	13.52	19.99
784	11675	167710	1107335738	5498038	0	0	0	0	143923127	714386	0	0	0	0	783	772	36.859208549222814	4.39	13.14	19.33
841	12871	183662	1705043962	8229684	0	0	0	0	221017734	1065873	0	0	0	0	840	425	37.985435294117686	3.64	12.61	18.68
