node_count	time_ms	step_distance_m	n	packets_arrived_pc	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms
50	20149	50	0	16.0	54327756	170313	0	0	0	0	7289988	23268	0	0	0	0	200	32	29.674781249999995
50	20159	50	1	20.0	152638231	869212	0	271215	0	0	9915426	36392	0	2670	0	0	200	40	14.754499999999998
50	20156	50	2	17.0	140405399	634449	0	378222	0	0	10575954	36396	0	2526	0	0	200	34	3.0764411764705892
50	20161	50	3	16.5	247117192	1254948	0	333225	0	0	18427924	53259	0	833	0	0	200	33	2.8629705882352936
50	20146	50	4	21.0	167326860	886297	0	415497	0	0	11407118	37654	0	1410	0	0	200	42	2.1005476190476187
50	20166	50	5	14.000000000000002	3232344643	5247751	0	345745	0	0	441124973	595246	0	3751	0	0	200	28	3.053285714285715
50	20087	100	0	62.5	418057308	2983213	0	1238971	0	0	20648401	61754	0	1389	0	0	200	125	11.356495999999996
50	20148	100	1	42.0	1176494484	2186943	0	563437	0	0	112690439	163160	0	1813	0	0	200	84	3.216773809523811
50	20702	100	2	20.0	357192581	2332190	0	785478	0	0	20426060	61570	0	3720	0	0	200	40	8.006575
50	20154	100	3	17.0	1476931950	4435351	0	844597	0	0	183369808	429255	0	2460	0	0	200	34	1.7181714285714282
50	20873	100	4	36.0	994776912	3402948	0	1097373	0	0	105876979	240367	0	2777	0	0	200	72	3.198698630136986
50	20162	100	5	11.0	389747398	2339026	0	540530	0	0	22542079	63804	0	2454	0	0	200	22	3.0013636363636365
50	20197	150	0	22.0	567610551	3622007	0	1514507	0	0	26496426	66419	0	1454	0	0	200	44	2.862840909090909
50	20164	150	1	36.0	1005060733	4505902	0	1562569	0	0	75899300	94684	0	5543	0	0	200	72	11.693178082191778
50	20176	150	2	13.0	1188986306	3630664	0	1181225	0	0	106872325	109584	0	2941	0	0	200	26	2.512923076923077
50	20163	150	3	7.5	826158763	4729952	0	1424483	0	0	93787184	323707	0	4604	0	0	200	15	1.9134000000000002
50	20163	150	4	7.000000000000001	700229987	4059637	0	1224242	0	0	72720238	256019	0	2027	0	0	200	14	61.61539999999999
50	20152	150	5	23.0	1201281969	5448223	0	923105	0	0	111971481	360078	0	867	0	0	200	46	20.443723404255323
50	20165	200	0	16.0	2181887450	6045108	0	1043785	0	0	188781912	228158	0	3706	0	0	200	32	4.330181818181818
50	20150	200	1	47.5	905088630	3687758	0	1563682	0	0	47737491	97059	0	5685	0	0	200	95	17.883989473684206
50	20154	200	2	29.5	442823327	3107558	0	1341703	0	0	14637511	46968	0	2499	0	0	200	59	2.773677966101696
50	20162	200	3	17.0	375797688	2315946	0	937280	0	0	17065905	51066	0	1280	0	0	200	34	1.949088235294118
50	20165	200	4	37.0	670899952	3991762	0	1370195	0	0	30704635	93095	0	1988	0	0	200	74	10.187175675675675
50	20171	200	5	11.0	982232489	2203936	0	891206	0	0	97191795	109513	0	2648	0	0	200	22	24.93736363636364
50	20182	250	0	4.0	1341393160	5442970	0	1689696	0	0	252747890	437239	0	5089	0	0	200	8	3.451
50	20164	250	1	12.0	3857732801	11186168	0	1234821	0	0	537383172	1007087	0	3834	0	0	200	24	42.997040000000005
50	20160	250	2	12.0	934643624	5535827	0	1631694	0	0	75619916	221343	0	3390	0	0	200	24	9.132759999999998
50	20152	250	3	13.5	5666160786	8178990	0	1031461	0	0	591785343	745453	0	2683	0	0	200	27	22.286000000000005
50	20165	250	4	8.5	4688307389	7757002	0	1081813	0	0	501462424	630384	0	1409	0	0	200	17	11.839176470588235
50	20161	250	5	8.5	1691603376	5256359	0	1242417	0	0	198014916	334440	0	1271	0	0	200	17	2.0422941176470584
50	20166	300	0	12.5	1791209020	8151906	0	1476606	0	0	187541850	490687	0	3141	0	0	200	25	49.69508
50	20165	300	1	19.5	2077878899	6094000	0	1865850	0	0	342499705	351764	0	3203	0	0	200	39	15.545358974358978
50	20731	300	2	32.0	605787042	4153945	0	1667602	0	0	20893417	65517	0	4893	0	0	200	64	30.359515625
50	20154	300	3	13.0	420781911	2432196	0	1370633	0	0	21197924	58245	0	3807	0	0	200	26	2.9465384615384616
50	20170	300	4	30.0	845839289	3864727	0	1699251	0	0	143593286	365407	0	3403	0	0	200	60	2.645451612903227
50	20164	300	5	17.5	522783735	2964898	0	951673	0	0	33552088	89374	0	1922	0	0	200	35	2.9992571428571426
50	20161	350	0	8.5	454680144	2223891	0	1038202	0	0	26813671	77681	0	6165	0	0	200	17	77.06117647058824
50	20772	350	1	10.0	1372101320	5655261	0	1304256	0	0	127292864	374646	0	1018	0	0	200	20	2.7499000000000002
50	20158	350	2	15.5	3074880918	10540029	0	2532492	0	0	352110073	860890	0	6593	0	0	200	31	3.118032258064516
50	20162	350	3	14.000000000000002	1963867499	4617506	0	1442332	0	0	123955663	167411	0	3237	0	0	200	28	2.5511071428571426
50	20152	350	4	17.0	1360745842	4131064	0	561622	0	0	424283551	983192	0	641	0	0	200	34	11.443852941176473
50	21058	350	5	47.5	3129450752	6906294	0	817574	0	0	561301410	958993	0	2809	0	0	200	95	6.011562500000003
50	20156	400	0	35.5	1265702387	3322498	0	925824	0	0	177961999	290767	0	3688	0	0	200	71	2.55492957746479
50	20156	400	1	19.0	762291710	3044305	0	829358	0	0	76470791	250956	0	2945	0	0	200	38	2.3052105263157894
50	20159	400	2	11.0	862334249	2424577	0	924006	0	0	94626866	160303	0	2243	0	0	200	22	2.7368636363636365
50	20166	400	3	13.5	727779969	3881649	0	1159098	0	0	43250155	109698	0	1638	0	0	200	27	2.898444444444444
50	20168	400	4	13.5	1132318671	3145454	0	1153733	0	0	189626502	210547	0	3775	0	0	200	27	2.6629259259259253
50	20169	400	5	22.0	1051434086	3527550	0	853604	0	0	309270312	558575	0	1346	0	0	200	44	2.3908181818181813
