node_count	time_ms	step_distance_m	n	packets_arrived_pc	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms
50	20164	50	0	3.5000000000000004	75335542	781346	0	564656	0	0	1061511	8992	0	5236	0	0	200	7	5.109
50	20169	50	1	19.5	103246456	652791	0	384486	0	0	1884057	11408	0	3308	0	0	200	39	5.093333333333335
50	20311	50	2	33.5	52935488	409271	0	311140	0	0	2077718	11387	0	1990	0	0	200	67	5.906134328358209
50	20171	50	3	15.5	31641497	287548	0	89118	0	0	1268785	7324	0	852	0	0	200	31	4.655935483870969
50	20171	50	4	36.0	101123598	769259	0	228504	0	0	2280990	12639	0	1564	0	0	200	72	4.510791666666666
50	20175	50	5	48.0	67722080	397796	0	239350	0	0	3089764	14371	0	560	0	0	200	96	6.897197916666673
50	20170	100	0	4.0	163955291	1392825	0	803591	0	0	2491756	15398	0	3898	0	0	200	8	6.40625
50	20173	100	1	6.0	149168694	1447557	0	934311	0	0	2078089	11698	0	1630	0	0	200	12	5.26025
50	20174	100	2	26.0	192465019	1887749	0	820653	0	0	3501299	21853	0	5430	0	0	200	52	5.902826923076924
50	20163	100	3	21.5	313064720	2990454	0	1011619	0	0	4240888	25983	0	4015	0	0	200	43	4.82720930232558
50	19829	100	4	97.5	126241661	986579	0	733282	0	0	6155494	28723	0	2259	0	0	200	195	5.8242717948717955
50	20169	100	5	3.5000000000000004	244387471	2490971	0	773461	0	0	1928604	12904	0	2513	0	0	200	7	3.7261428571428574
50	20661	150	0	24.5	387065800	3505566	0	1318186	0	0	6055792	29061	0	2734	0	0	200	49	6.474775510204083
50	20166	150	1	5.0	478428478	4142417	0	1874834	0	0	4356338	24298	0	5017	0	0	200	10	4.8511999999999995
50	20161	150	2	51.0	447266189	3730108	0	1594793	0	0	7772340	37281	0	3515	0	0	200	102	5.67443137254902
50	20168	150	3	0.5	389209713	3069084	0	1332778	0	0	3639606	19788	0	3284	0	0	200	1	5.338
50	20164	150	4	1.5	315066280	2825111	0	1303779	0	0	4241947	21287	0	2315	0	0	200	3	6.317
50	20168	150	5	8.0	224397903	2172645	0	1257019	0	0	2864778	17392	0	5251	0	0	200	16	4.6646875
50	20165	200	0	38.5	522139190	4701390	0	1488412	0	0	7753082	38699	0	5743	0	0	200	77	5.403493506493507
50	20097	200	1	90.0	312641283	2641154	0	1324596	0	0	7470264	35495	0	4775	0	0	200	180	6.112066666666667
50	20170	200	2	62.0	478493907	3777652	0	1755257	0	0	7302402	38246	0	7378	0	0	200	124	5.880774193548386
50	20146	200	3	37.0	431681063	3283248	0	1064740	0	0	6420882	31440	0	3867	0	0	200	74	4.85477027027027
50	20171	200	4	7.5	298424872	2357804	0	1067563	0	0	5993437	24361	0	2977	0	0	200	15	5.529866666666665
50	20163	200	5	36.0	276305097	2120641	0	1090635	0	0	5493908	26888	0	3001	0	0	200	72	5.841500000000001
50	20167	250	0	4.0	509362673	4297665	0	1802208	0	0	4506537	26015	0	4721	0	0	200	8	5.391375
50	20964	250	1	15.5	555956914	4542517	0	1468525	0	0	6916394	35923	0	5097	0	0	200	31	5.83709677419355
50	20168	250	2	8.0	427428680	3412931	0	1547050	0	0	5098269	29588	0	5901	0	0	200	16	5.2164375
50	20165	250	3	9.0	254864397	2286715	0	886041	0	0	4475086	23001	0	2828	0	0	200	18	4.131722222222222
50	20480	250	4	22.5	169555695	1458151	0	952151	0	0	3963594	20984	0	3286	0	0	200	45	5.575266666666666
50	20157	250	5	88.5	268057818	1736057	0	912191	0	0	6264953	27839	0	1519	0	0	200	177	5.987389830508476
50	20165	300	0	2.0	437096399	3885306	0	1627364	0	0	4101524	23712	0	5198	0	0	200	4	3.24375
50	20084	300	1	86.5	448938284	3353128	0	1746947	0	0	8448658	41880	0	8478	0	0	200	173	5.486895953757225
50	20166	300	2	14.499999999999998	281433219	2172085	0	1486346	0	0	4310001	22880	0	5950	0	0	200	29	4.232655172413793
50	20159	300	3	68.5	378583864	2667367	0	1174270	0	0	6913932	35743	0	5936	0	0	200	137	6.346255474452556
50	20107	300	4	60.0	300360850	2504062	0	1933338	0	0	6243097	32143	0	5526	0	0	200	120	6.114383333333335
50	20059	300	5	93.5	312533011	2436195	0	1514951	0	0	7651437	38788	0	7129	0	0	200	187	5.526823529411765
50	20005	350	0	96.5	300653825	2656748	0	1447381	0	0	8082217	37565	0	6069	0	0	200	193	5.283735751295338
50	20174	350	1	2.5	287642974	2684594	0	1504698	0	0	2692687	12673	0	2605	0	0	200	5	2.7676000000000003
50	20167	350	2	4.5	489797155	3811714	0	2188564	0	0	5132175	29789	0	10331	0	0	200	9	4.767666666666667
50	20169	350	3	25.0	180553939	1512080	0	833255	0	0	4063610	20949	0	2761	0	0	200	50	4.79994
50	20165	350	4	25.0	270742652	2676095	0	1035133	0	0	3650887	22354	0	4444	0	0	200	50	4.960499999999999
50	20161	350	5	12.0	235175429	2107871	0	1054009	0	0	2964210	18025	0	2896	0	0	200	24	5.459458333333333
50	20169	400	0	16.0	398743824	3546643	0	1232118	0	0	3514231	19832	0	2779	0	0	200	32	5.561343749999998
50	20172	400	1	33.5	267325704	2670212	0	1328805	0	0	4160179	21433	0	3477	0	0	200	67	6.136462686567163
50	20172	400	2	2.5	168612050	1644692	0	899325	0	0	2036545	12951	0	3886	0	0	200	5	6.2512
50	20618	400	3	22.0	299746713	2901127	0	1158729	0	0	3258751	18041	0	2547	0	0	200	44	5.379022727272727
50	20149	400	4	61.0	205882267	1494257	0	1062318	0	0	5403722	30436	0	5077	0	0	200	122	12.132836065573766
50	20166	400	5	13.5	167388418	1694379	0	855355	0	0	2124791	13543	0	2989	0	0	200	27	4.201185185185185
