load_avg1	load_avg5	load_avg15	node_count	packets_send	packets_received	wait_ms	duration_ms	rtt_avg_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns
0.11	0.38	0.50	4	2	2	60000.0	60039	0	152854	1291	0	0	0	0	76472	646	0	0	0	0
0.08	0.27	0.43	9	6	4	60000.0	60004	0	471638	4001	0	0	0	0	176593	1501	0	0	0	0
0.16	0.25	0.41	16	12	5	60000.0	60009	0	947013	8082	0	0	0	0	316044	2698	0	0	0	0
0.18	0.25	0.38	25	20	10	60000.0	60006	0	1583783	13536	0	2	0	0	494890	4229	0	0	0	0
0.20	0.25	0.36	36	30	10	60000.0	60003	0	2399428	20582	0	4	0	0	717768	6151	0	0	0	0
0.29	0.33	0.37	49	42	15	60000.0	60003	0	3353421	28721	0	0	0	0	977839	8373	0	0	0	0
0.42	0.38	0.38	64	56	19	60000.0	60002	0	4490439	38542	0	4	0	0	1282203	11001	0	0	0	0
0.23	0.37	0.38	81	72	27	60000.0	60001	0	5411621	46282	0	4	0	0	1521298	13004	0	0	0	0
0.30	0.41	0.40	100	90	36	60000.0	60001	0	7147547	61157	0	6	0	0	1987664	17006	0	0	0	0
