load_avg1	load_avg5	load_avg15	node_count	packets_send	packets_received	wait_ms	duration_ms	rtt_avg_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns
0.53	0.85	0.98	4	2	2	0	60030	0	743432	4544	0	40	0	0	371716	2272	0	0	0	0
0.30	0.72	0.92	9	6	1	0	60013	0	3799334	22103	0	234	0	0	1320506	7705	0	0	0	0
0.15	0.57	0.85	16	12	5	0	60009	0	9405128	54431	0	630	0	0	2874822	16678	0	0	0	0
0.38	0.55	0.82	25	20	1	0	60006	0	17467208	99276	0	1049	0	0	5046452	28766	0	0	0	0
0.82	0.65	0.83	36	30	3	0	60003	0	26069148	147156	0	1592	0	0	7373416	41737	0	0	0	0
0.68	0.65	0.81	49	42	3	0	60003	0	38562168	212705	0	2437	0	0	10689472	59124	0	0	0	0
1.63	0.85	0.87	64	56	3	0	60002	0	50925644	283073	0	3436	0	0	13848920	77187	0	0	0	0
1.93	1.11	0.95	81	72	7	0	60001	0	68216864	377789	0	4467	0	0	18458910	102477	0	0	0	0
5.19	2.23	1.36	100	90	5	0	60002	0	84900434	468246	0	5665	0	0	22769468	125897	0	0	0	0
