load_avg1	load_avg5	load_avg15	node_count	packets_send	packets_received	wait_ms	duration_ms	rtt_avg_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns
1.10	3.38	2.47	4	2	1	0.0	60039	0	27672	252	0	0	0	0	13986	127	0	0	0	0
0.36	2.65	2.28	9	6	3	0.0	60017	0	113264	908	0	2	0	0	42104	336	0	0	0	0
0.24	2.13	2.12	16	12	8	0.0	60009	0	277500	2014	0	0	0	0	91594	661	0	0	0	0
0.24	1.71	1.98	25	20	10	0.0	60005	1	588940	3862	0	2	0	0	181782	1187	0	0	0	0
0.15	1.35	1.83	36	30	18	0.0	60003	0	1057974	6174	0	0	0	0	314010	1819	0	0	0	0
0.19	1.11	1.70	49	42	24	0.0	60003	0	1902106	10406	0	0	0	0	550497	3002	0	0	0	0
0.19	0.90	1.58	64	56	32	0.0	60002	0	3091991	15640	0	0	0	0	879662	4435	0	0	0	0
0.56	0.89	1.52	81	72	41	0.0	60002	1	4600001	21614	0	2	0	0	1285520	6012	0	0	0	0
0.38	0.79	1.42	100	90	55	0	60002	1	6906973	31100	0	0	0	0	1907056	8553	0	0	0	0
