load_avg1	load_avg5	load_avg15	node_count	packets_send	packets_received	duration_ms	rtt_avg_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns
0.18	1.35	1.20	4	2	2	60038	0	32812	40	0	0	0	0	16406	143	0	0	0	0
0.06	0.81	1.02	9	6	6	60005	0	143836	-43	0	0	0	0	52796	358	0	0	0	0
0.01	0.48	0.85	16	12	12	60010	0	375706	-250	0	0	0	0	123142	667	0	0	0	0
0.00	0.28	0.71	25	20	20	60004	0	827510	-699	0	0	0	0	254342	1132	0	0	0	0
0.06	0.22	0.62	36	30	30	60002	0	1568060	-1098	0	0	0	0	464818	1551	0	0	0	0
0.15	0.18	0.53	49	42	42	60003	0	2898044	-1999	0	0	0	0	838406	2751	0	0	0	0
0.20	0.19	0.47	64	56	56	60002	0	4776346	-3416	0	0	0	0	1356372	3697	0	0	0	0
0.06	0.19	0.43	81	72	72	60001	1	7409252	-5324	0	0	0	0	2075910	4847	0	0	0	0
0.12	0.18	0.39	100	90	90	60001	1	11174172	-6503	0	0	0	0	3088000	6966	0	0	0	0
