load_avg1	load_avg5	load_avg15	node_count	packets_send	packets_received	wait_ms	duration_ms	rtt_avg_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns
0.37	1.00	1.01	4	2	2	30000.0	60039	0	212148	2770	0	0	0	0	106074	1385	0	0	0	0
0.20	0.75	0.91	9	6	5	30000.0	60001	0	1314352	13240	0	0	0	0	488154	4863	0	0	0	0
0.61	0.75	0.90	16	12	11	30000.0	60009	0	4393316	38976	0	0	0	0	1446080	12676	0	0	0	0
0.21	0.58	0.82	25	20	19	30000.0	60005	1	10412364	74398	0	0	0	0	3216210	22939	0	0	0	0
0.22	0.49	0.76	36	30	29	30000.0	60004	1	21117860	136340	0	0	0	0	6263040	40318	0	0	0	0
0.58	0.51	0.73	49	42	42	30000.0	60003	2	37865552	220072	0	0	0	0	10932480	63468	0	0	0	0
0.80	0.61	0.74	64	56	56	30000.0	60002	1	62168230	326717	0	0	0	0	17595054	92501	0	0	0	0
2.04	1.05	0.88	81	72	72	30000.0	60001	2	95851744	459192	0	0	0	0	26701538	128003	0	0	0	0
1.30	1.16	0.95	100	90	88	30000.0	60002	2	140571072	620882	0	0	0	0	38695624	171038	0	0	0	0
