load_avg1	load_avg5	load_avg15	node_count	packets_send	packets_received	wait_ms	duration_ms	rtt_avg_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns
1.10	0.92	1.03	4	2	1	0	60038	0	84130	697	0	0	0	0	42110	349	0	0	0	0
1.62	1.08	1.07	9	6	1	0	60017	0	260710	2189	0	0	0	0	98028	824	0	0	0	0
1.65	1.20	1.11	16	12	5	0	60009	0	495279	4220	0	0	0	0	168084	1429	0	0	0	0
1.82	1.36	1.18	25	20	9	0	60005	0	896384	7560	0	2	0	0	280032	2365	0	0	0	0
0.99	1.22	1.15	36	30	10	0	60004	0	1324305	11288	0	6	0	0	394338	3355	0	0	0	0
0.49	1.03	1.08	49	42	13	0	60002	0	1883821	15981	0	6	0	0	549484	4661	0	0	0	0
0.21	0.81	1.00	64	56	18	0	60002	0	2552684	21752	0	6	0	0	731000	6233	0	0	0	0
0.70	0.83	0.99	81	72	8	0	60001	0	3254636	27641	0	0	0	0	917494	7793	0	0	0	0
0.93	0.92	1.00	100	90	23	0	60001	0	4123938	34992	0	4	0	0	1148111	9749	0	0	0	0
