load_avg1	load_avg5	load_avg15	node_count	packets_send	packets_received	wait_ms	duration_ms	rtt_avg_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns
0.56	1.44	1.25	4	2	2	30000.0	60038	0	34264	304	0	0	0	0	17282	153	0	0	0	0
0.12	1.03	1.12	9	6	6	30000.0	60002	0	147002	1161	0	0	0	0	54440	426	0	0	0	0
0.03	0.73	1.00	16	12	12	30000.0	60005	0	371394	2514	0	0	0	0	122062	821	0	0	0	0
0.02	0.52	0.90	25	20	20	30000.0	60003	0	811707	4907	0	0	0	0	249323	1498	0	0	0	0
0.16	0.44	0.83	36	30	30	30000.0	60004	0	1493621	8044	0	0	0	0	444171	2373	0	0	0	0
0.14	0.38	0.76	49	42	42	30000.0	60003	0	2596058	12601	0	0	0	0	752196	3632	0	0	0	0
0.13	0.34	0.70	64	56	56	30000.0	60002	1	4289969	19429	0	0	0	0	1218860	5485	0	0	0	0
1.53	0.77	0.82	81	72	72	30000.0	60001	1	6565265	26277	0	0	0	0	1839711	7305	0	0	0	0
1.62	1.07	0.93	100	90	90	30000.0	60001	1	9604600	36267	0	0	0	0	2655442	9986	0	0	0	0
