node_count	software_startup_ms	traffic_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
50	1593	10414	751778	5577	0	0	0	0	380894	2819	0	0	0	0	49	49	0.4792448979591837	8.8	163.23	323.48
100	2150	20997	3317232	19640	0	0	0	0	1669764	9864	0	0	0	0	99	64	0.5961562499999999	1.26	22.41	168.94
150	2705	31574	7437621	35673	0	0	0	0	3731029	17884	0	0	0	0	149	64	0.49142187500000006	5.47	6.95	79.89
