node_count	software_startup_ms	traffic_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
50	1603	11416	3294900	19512	0	0	0	0	1672618	9919	0	0	0	0	49	30	0.7838333333333334	2.73	129.13	299.98
100	2166	21996	13273818	64753	0	0	0	0	6679004	32646	0	0	0	0	99	30	1.1039	0.44	16.9	154.17
