node_count	software_startup_ms	traffic_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
50	1596	10417	102713610	665649	0	0	0	0	51452017	333327	0	0	0	0	49	49	9.123408163265307	0.16	29.72	186.81
100	2187	21022	517010144	3344203	0	0	0	0	258691520	1673070	0	0	0	0	99	99	18.53894949494949	1.0	3.6	89.7
150	2764	32564	28236756	106750	0	0	0	0	14164194	53522	0	0	0	0	149	26	14.99788461538461	1.19	3.91	64.86
