node_count	software_startup_ms	traffic_ms	rx_bytes	rx_packets	rx_errors	rx_dropped	rx_overrun	rx_mcast	tx_bytes	tx_packets	tx_errors	tx_dropped	tx_carrier	tx_collsns	packets_send	packets_received	rtt_avg_ms	load1	load5	load15
50	1616	10435	3421716	17386	0	0	0	0	1629078	8029	0	0	0	0	49	49	0.16738775510204087	0.41	73.28	230.99
100	2179	21022	25792522	88727	0	0	0	0	12377246	41385	0	0	0	0	99	99	0.31657575757575757	1.09	9.54	113.77
150	2788	31590	85575332	245212	0	0	0	0	41179356	115078	0	0	0	0	149	149	0.6520939597315437	5.44	8.85	54.19
200	3422	42146	199765752	504436	0	0	0	0	96339448	239752	0	0	0	0	199	199	0.8809396984924621	8.28	12.46	29.34
250	4206	52766	274789902	690871	0	0	0	0	130843712	329262	0	0	0	0	249	249	1.598590361445784	11.75	19.05	20.66
300	5146	63307	273913250	733043	0	0	0	0	125200400	346268	0	210	0	0	299	299	2.152307692307692	10.61	21.46	18.29
350	5979	73949	280279060	860018	0	0	0	0	117449096	384258	0	2484	0	0	349	340	3.5696029411764747	11.29	27.41	21.31
400	7002	84657	306794238	1018047	0	0	0	0	118320998	436489	0	4065	0	0	399	397	3.30236523929471	11.88	42.43	31.78
450	7619	95383	356004738	983963	0	0	0	0	142883032	444674	0	11577	0	0	449	449	5.450788418708239	2.88	6.62	15.14
500	8652	106141	389858874	1026147	0	0	0	0	149635564	455456	0	9177	0	0	499	499	5.01500601202405	3.08	6.44	10.36
550	10199	117224	453269814	1070749	0	0	0	0	169861358	460395	0	18481	0	0	549	549	6.558877959927138	4.08	8.1	10.89
600	11511	128254	531802968	1250152	0	0	0	0	198270546	536425	0	27226	0	0	599	596	7.2300419463087255	2.87	6.99	11.46
650	14810	139163	575294552	1255668	0	0	0	0	207674350	532105	0	32358	0	0	649	620	9.439166129032253	3.89	14.91	28.39
700	15953	150749	675836446	1377257	0	0	0	0	241585830	567739	0	12791	0	0	699	535	9.10964112149533	6.26	20.03	23.67
750	17557	161579	778943986	1589049	0	22	0	0	272922272	636762	0	38760	0	0	749	724	9.202933701657468	8.92	21.3	26.5
800	21363	175179	900601296	1830528	0	14	0	0	308449512	719268	0	16725	0	0	799	717	8.674582984658302	7.69	34.19	63.19
850	22398	185959	1037875026	2090867	0	43	0	0	348031122	814319	0	12873	0	0	849	627	13.657644338118033	8.69	27.44	38.03
900	24700	195627	1227699058	2539135	0	11	0	0	418042462	984563	0	15835	0	0	899	622	15.820454983922836	10.2	39.37	42.27
950	30333	210402	1373480850	2565955	0	8	0	0	459493586	966737	0	11187	0	0	949	554	17.752759927797815	11.26	74.88	131.36
