node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	14092	200	200	0.0
50	28903	200	191	0.18997905759162304
50	42992	200	199	0.16188442211055265
50	57082	200	200	0.15939000000000006
50	71999	200	183	0.1779940476190476
50	87393	200	143	0.18171199999999998
50	102462	200	134	0.16477611940298514
50	117167	200	195	0.17894871794871792
50	131262	200	200	0.1691199999999999
50	146342	200	104	0.13180769230769232
50	161388	200	185	0.1651351351351351
50	176475	200	157	0.16728025477707006
50	191513	200	151	0.16856953642384098
50	206568	200	176	0.17056818181818184
50	221635	200	186	0.1265322580645161
50	236697	200	193	0.12227461139896381
50	251773	200	156	0.12114193548387102
50	267010	200	158	0.17496835443037978
50	281956	200	161	0.1654472049689441
50	296981	200	169	0.17362130177514795
50	311626	200	193	0.17524352331606227
50	326614	200	170	0.16905294117647052
50	341381	200	185	0.17339459459459464
50	356547	200	150	0.1837466666666667
50	371630	200	163	0.17205521472392632
50	386631	200	130	0.1872846153846155
50	401717	200	148	0.18256081081081094
50	416871	200	144	0.17874305555555559
50	432603	200	186	0.18207526881720443
50	447677	200	162	0.17291358024691353
