node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	14981	200	167	0.2373431952662722
50	29073	200	200	0.18162499999999998
50	43166	200	200	0.183515
50	57872	200	194	0.18141752577319592
50	72937	200	166	0.2181144578313253
50	87558	200	194	0.18877435897435899
50	102636	200	166	0.19232941176470578
50	117226	200	184	0.19700000000000004
50	132709	200	133	0.18109774436090234
50	147769	200	164	0.2054817073170731
50	162752	200	179	0.15767403314917125
50	176843	200	200	0.22440000000000004
50	190930	200	200	0.20949499999999996
50	205023	200	199	0.19793467336683418
50	220420	200	187	0.21733689839572176
50	234508	200	200	0.20918000000000003
50	248592	200	200	0.22572
50	263460	200	182	0.22338918918918918
50	277551	200	200	0.20586000000000013
50	291641	200	200	0.20261500000000005
50	305732	200	198	0.21122222222222237
50	320816	200	120	0.1993388429752066
50	334906	200	200	0.22259000000000018
50	348998	200	198	0.2322110552763819
50	363089	200	196	0.192265306122449
50	377518	200	196	0.21021428571428563
50	391609	200	200	0.19874999999999995
50	405979	200	196	0.2075255102040815
50	420471	200	196	0.19981122448979582
50	435545	200	145	0.19962068965517238
