node_count	time_ms	packets_send	packets_received	rtt_avg_ms
50	34097	200	200	0.21569000000000002
50	68207	200	200	0.179725
50	102320	200	200	0.18383
50	136419	200	200	0.17274499999999995
50	170531	200	200	0.18998499999999993
50	204644	200	200	0.20456000000000002
50	238758	200	200	0.18415500000000015
50	272856	200	200	0.18938000000000005
50	306969	200	200	0.172955
50	341071	200	200	0.16480999999999996
50	375185	200	200	0.17820999999999987
50	409272	200	200	0.18195499999999998
50	443365	200	200	0.17897000000000002
50	477455	200	200	0.17650999999999992
50	511544	200	200	0.13038500000000003
50	545629	200	200	0.13038499999999995
50	579734	200	200	0.13084000000000007
50	613847	200	200	0.18513
50	647940	200	200	0.17765000000000009
50	682027	200	200	0.19554000000000013
50	716121	200	200	0.19051
50	750233	200	200	0.18362500000000004
50	784319	200	200	0.18184500000000012
50	818432	200	200	0.19750499999999993
50	852535	200	200	0.19045999999999993
50	886630	200	200	0.20023500000000002
50	920715	200	200	0.18865499999999988
50	954804	200	200	0.183075
50	988892	200	200	0.19875500000000007
50	1022995	200	200	0.185965
